행정동_코드,행정동,기준_년분기_코드,연도,분기,연도분기,상권티어,상권유형,FB카페_매출금액,FB식사_매출금액,주류유흥_매출금액,라이프스타일_매출금액,기타_매출금액,FB카페_매출건수,FB식사_매출건수,주류유흥_매출건수,라이프스타일_매출건수,기타_매출건수,총_매출금액,총_매출건수,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,시간대_00~06_매출_건수,시간대_06~11_매출_건수,시간대_11~14_매출_건수,시간대_14~17_매출_건수,시간대_17~21_매출_건수,시간대_21~24_매출_건수,남성_매출_금액,여성_매출_금액,남성_매출_건수,여성_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,주중_매출_금액,주말_매출_금액,주중_매출_건수,주말_매출_건수
11110540,삼청동,20221,2022,1,2022Q1,⑤ 성숙·정체,기존 강세,7445302847,9150905061,272737444,10805200466,3767483788,487677,336758,8279,223262,82116,31441629606,1138092,3036523797,3383345936,3675258446,4917980431,3976534541,6493355366,5958631089,133171,141196,153911,148409,148922,218173,194310,48190957,863568445,9082830398,12600519300,8363261296,483259210,1977,87545,386464,387718,260219,14169,13311712471,14554283249,473398,617320,136074593,7844978320,8753660975,4216992652,4478006954,2436652994,11661,300132,308223,203822,173150,93716,18989643151,12451986455,725609,412483
11110540,삼청동,20222,2022,2,2022Q2,⑤ 성숙·정체,기존 강세,13281935228,16924407776,489785918,15092041941,2831555264,882914,574054,17000,387956,143012,48619726127,2004936,4792508973,5072840892,5989158103,6165394016,6905268154,10462658943,9231897046,226428,221412,249890,253256,276937,416686,360327,54512316,1756406046,14764916055,16235766422,14861446828,946678460,1992,163444,668703,663942,478014,28841,19924828273,25426742319,799262,1142241,317595867,10774002992,11867129905,9285794984,7869341265,5237705594,26188,465951,526231,400954,322377,199770,28925170138,19694555989,1227923,777013
11110540,삼청동,20223,2022,3,2022Q3,⑤ 성숙·정체,기존 강세,10819281737,14351574243,521754841,12846392395,2937401949,704190,481879,14246,325202,186950,41476405165,1712467,4221641233,4330825071,4419893468,4827538181,7067407868,8693110032,7915989312,201726,187936,211067,219250,265247,327698,299543,102171744,1428723479,12745201741,13216760553,12949558428,1033989220,2196,170131,570324,519906,418987,30923,17431553624,21027858155,713185,940391,258505210,9232805293,10582120183,8126366955,6353033227,3906580907,20580,405195,458417,354029,268756,146607,24867305821,16609099344,1085226,627241
11110540,삼청동,20224,2022,4,2022Q4,⑤ 성숙·정체,기존 강세,10506681216,16765167646,643911294,16972252293,3746721144,658824,519738,16546,319135,189668,48634733593,1703911,5185107603,4080158034,5128970192,6176484615,7257131223,11797986420,9008895506,189345,181759,208529,206669,247096,383691,286822,98076049,1391100087,14907267047,17170797190,13996151589,1071341631,2570,152314,579671,570081,372672,26603,18858070237,26022478430,675955,969253,338568842,11105325677,10837585561,9679431480,8365464956,4554172165,26938,423279,425155,324211,285942,159692,27827851667,20806881926,1033398,670513
11110540,삼청동,20231,2023,1,2023Q1,⑤ 성숙·정체,기존 강세,8603081906,13839417749,739101576,14029786038,3136928824,534918,461384,21560,230633,166955,40348316093,1415450,3664316884,4442302207,5259213713,4613347874,5360270004,9936198571,7072666840,167909,165579,188792,186689,206935,275431,224115,64899218,1030703108,12279112107,14279791174,11699501886,994308600,1776,123477,490595,471356,307244,21002,16116981444,21324778314,566475,796850,122666110,7686503595,11483446866,7825050861,5851441140,4472651200,11944,331772,389767,263901,231172,134756,23339450682,17008865411,915904,499546
11110540,삼청동,20232,2023,2,2023Q2,⑤ 성숙·정체,기존 강세,10223710798,15533183580,780115789,13643582323,3564557042,655244,511964,23763,278892,250745,43745149532,1720608,5016493918,4142245527,4921774195,5135779042,6060081500,10490900559,7977874791,210412,194100,210935,221591,254862,340251,288457,45464526,1473125967,15346209034,13705259310,12274901872,900188823,2586,186466,601663,517774,388564,23555,17039118533,23008262981,710333,943129,241751970,7622989435,10809291420,8582403546,7698542920,5092402215,18895,369792,468002,348199,284394,164162,25276374182,18468775350,1091900,628708
11110540,삼청동,20233,2023,3,2023Q3,⑤ 성숙·정체,기존 강세,8646820862,12295905927,1035809483,9842362715,3375512377,539987,392783,42868,203628,256924,35196411364,1436190,3364441154,3553558817,4621762643,4305340961,5279354788,8605022174,5466930827,166807,157232,181347,197206,205185,324705,203708,75869819,1491946826,12331950092,10145650235,10337575774,813418618,2928,193458,492681,393653,331294,22176,14109387008,17798801634,602493,765440,160022940,7153618113,8459144142,7144102754,5576488282,3414812406,12573,325130,392292,283950,222383,131580,21124458363,14071953001,907777,528413
11110540,삼청동,20234,2023,4,2023Q4,⑤ 성숙·정체,기존 강세,10540908462,15259696021,1045765606,9662379983,3464475805,603269,429981,45743,185487,197717,39973225877,1462197,4535666660,4650062925,4942759499,4790939301,5118154781,8252619572,7683023139,184638,176599,183793,180349,198814,277679,260325,55239573,1607561397,13075721739,12654278381,11676788765,903636022,2149,153565,509793,474239,304770,17681,16305548036,19233380679,583319,805818,229640276,8016841101,9582946179,6902278142,6205149676,4602073354,17636,333660,371158,280620,236431,149625,24037583166,15935642711,924193,538004
11110540,삼청동,20241,2024,1,2024Q1,⑤ 성숙·정체,기존 강세,10423754035,11629442908,993452062,7251787639,3949542760,560084,392678,47322,150259,275809,34247979404,1426152,3738782410,3240287851,4409661537,4063074121,5484260576,7134369231,6177543678,167517,163342,175125,177732,207718,300538,234180,19484797,1547058752,11932805705,10577069500,9642698285,528862365,1879,143955,492912,462731,311708,12967,13552676937,17630050562,581647,784189,110704267,5940570166,9303982907,6498375054,5531827828,3797267266,11668,310949,390045,284616,225767,142795,20936066495,13311912909,891434,534718
11110540,삼청동,20242,2024,2,2024Q2,⑤ 성숙·정체,기존 강세,14216395429,15589809635,1074698557,9820752767,4413005590,761305,519980,51464,233720,421792,45114661978,1988261,4880683428,4408693764,5955671090,5951722197,6629858090,9709417378,7578616031,209776,227154,255284,270885,284124,418475,322563,44677421,2099992854,16077094459,13519995196,12682350213,690551835,2094,204104,667371,613511,482000,19181,17034930887,24088257906,784185,1124833,188734711,6838490581,11930157505,9401460377,7173824061,5590521557,19005,421945,560963,410245,313233,183644,27826628569,17288033409,1247223,741038
11110540,삼청동,20243,2024,3,2024Q3,⑤ 성숙·정체,기존 강세,11031297624,12288612717,981556295,6720343495,2929413870,599815,404637,47260,200106,358461,33951224001,1610279,3868071672,3646385118,4231585840,4083769463,4688535947,7336547702,6096328259,201850,187282,205649,198196,219761,325403,272138,33145002,1837547765,11804307107,9852081981,9889150165,534991981,1575,179016,526942,475417,409837,17492,13467092119,17275311392,649770,896328,157070454,5928996070,8658122157,6494876629,5274100962,4230061433,15166,352699,437845,340062,252681,147647,20518348040,13432875961,1012738,597541
11110540,삼청동,20244,2024,4,2024Q4,⑤ 성숙·정체,기존 강세,12839608668,15074489362,1094402224,10813872616,3272705544,705737,451577,47610,207491,309664,43095078414,1722079,4330262986,4646141553,6262544467,5525372082,6432205898,8852615039,7045936389,187853,205614,233892,228714,235611,352818,277577,74829132,1905678752,15584410832,13020065012,11881117284,628977402,1693,166045,592378,569594,375582,16787,16474125840,22306607272,667694,978810,239929554,6670493563,11301694666,8211339103,6936828188,5420448033,18567,362601,454961,357603,280391,172372,27196526986,15898551428,1091684,630395
11110550,부암동,20201,2020,1,2020Q1,⑤ 성숙·정체,기존 강세,730346616,1103440198,37511269,496085924,673377684,51983,45240,582,60993,7267,3040761691,166065,384067132,361928467,493918369,413546891,445912157,548429271,392959404,18767,21512,23999,23039,23007,30055,25686,69759236,180641588,669775312,795819160,1059720378,265046017,6477,12038,41633,46844,43614,15459,1340255328,1470349645,81905,79550,20743839,452923712,566396765,751263763,676431622,342845273,2082,42275,34505,36098,31671,14824,2099373016,941388675,110324,55741
11110550,부암동,20202,2020,2,2020Q2,⑤ 성숙·정체,기존 강세,1151498588,1555465152,42902526,680310395,766748529,76641,67766,803,77485,8775,4196925190,231470,507666630,524646677,558433069,567647842,615513972,806862209,616154791,25393,29246,31038,32045,32565,43394,37789,93870634,198125113,977988917,1211779191,1413408099,301753236,8125,18217,57974,65051,63723,18380,1881059271,1964630972,112856,113676,20033095,681384453,698757000,1073883442,841547917,530084334,2648,60495,47810,51722,43659,20197,2773908190,1423017000,150287,81183
11110550,부암동,20203,2020,3,2020Q3,⑤ 성숙·정체,기존 강세,940683597,1413803964,28211029,762197697,779927982,61526,61211,675,93261,8282,3924824269,224955,491924205,540422669,539483721,539359807,582776713,713577396,517279758,25537,29163,32659,31035,33660,38587,34314,117380247,183758699,972289740,979914918,1350051796,321428869,8487,21309,56821,55928,61195,21215,1781722748,1819550812,113440,105996,31300954,594478816,630542943,1081833496,774582101,488535252,4088,58606,45293,50148,41898,19389,2693967115,1230857154,152054,72901
11110550,부암동,20204,2020,4,2020Q4,⑤ 성숙·정체,기존 강세,923240044,1468524290,28529570,771512032,730080674,66848,67185,596,98848,8100,3921886610,241577,454287412,472496422,589427334,558749923,590569929,730792193,525563397,28409,29676,34736,36059,34708,43290,34699,82978494,176450601,1078062692,1201675654,1111231152,271488017,8458,22042,68028,67054,56051,19944,1751422324,1868098042,120241,116589,44253264,654573739,711866918,1038411307,771175835,399239294,6389,67135,49004,52304,43028,18967,2665531020,1256355590,163588,77989
11110550,부암동,20211,2021,1,2021Q1,⑤ 성숙·정체,기존 강세,896613497,1471153842,24493664,842828099,2570449565,64536,49355,408,85163,26895,5805538667,226357,899754448,893272387,939454292,763250044,881628434,890372501,537806561,27288,30764,35144,29061,34406,37970,31724,50145976,346492850,1553441126,1748255327,1781792276,325411112,5437,22920,62941,60385,54529,20145,2816942909,2413418244,116971,103527,33122768,581238403,993860075,1397065917,1445319648,779754340,4674,48281,49447,50116,46843,21140,4377359605,1428179062,156663,69694
11110550,부암동,20212,2021,2,2021Q2,⑤ 성숙·정체,기존 강세,1270062661,2051364464,31486136,1042635969,2702713148,88549,62613,507,110926,32174,7098262378,294769,1084662890,918488545,1166248179,890303175,1031163582,1231862883,775533124,34427,35951,45770,40291,43440,49518,45372,63356525,427107018,1735663549,2197166252,2297607874,377361160,7961,30431,78805,76150,75831,25591,3366092962,3051353853,148610,138314,45014998,876168242,1176212230,1622084486,1675319266,1022647591,6266,64027,60284,67671,59839,28840,5090866371,2007396007,199879,94890
11110550,부암동,20213,2021,3,2021Q3,⑤ 성숙·정체,기존 강세,1232394222,1702636339,16635376,1136354928,2675931484,79380,51853,304,123319,34517,6763952349,289373,801124548,1063835032,959986638,1042917769,1022665709,1179059190,694363463,34186,34947,40135,43692,43394,50081,42938,64408786,487067668,1833326845,2235007698,1854648033,289493319,8954,33832,73206,74423,72865,26093,3255704601,2806686588,151820,129436,38160216,752081342,1060677014,1593458754,1523257924,1094755944,5490,60579,57446,66977,60597,30162,4890529696,1873422653,196354,93019
11110550,부암동,20214,2021,4,2021Q4,⑤ 성숙·정체,기존 강세,1208113231,2151154503,42998179,870703683,2396314071,85187,59040,1233,93758,31121,6669283667,270339,887454661,867222511,876902336,1082030455,1168965715,1028188331,758519658,33591,34760,37835,39234,42294,44360,38265,102323923,451883316,1900693540,2099147827,1763760117,351474944,7040,30276,77312,72467,63998,19246,3206429019,2765177084,135062,127252,63479838,797984043,1084239464,1498229868,1426174057,1101498821,8244,62141,51154,58151,54425,28196,4882575678,1786707989,187714,82625
11110550,부암동,20221,2022,1,2022Q1,⑤ 성숙·정체,기존 강세,887056867,1417145320,43535820,796966375,2357275579,68077,48568,1028,82427,24243,5501979961,224343,837089201,917101749,747435787,879329276,775016758,757941186,588066004,29795,31320,33960,34080,30684,34060,30444,52669020,472080216,1548638808,1777184814,1386293593,265113510,5341,25091,64258,60867,51855,16931,2578739202,2284715096,115106,102666,59167105,551179830,908378127,1198862143,1212794764,933072329,6626,48895,46773,44350,46123,25013,4155972771,1346007190,159839,64504
11110550,부암동,20222,2022,2,2022Q2,⑤ 성숙·정체,기존 강세,1463982700,2596326561,91403787,1294325129,2131435307,120567,75797,4107,135168,29857,7577473484,365496,1149317290,991596519,1040074562,1023670872,1078490108,1388802762,905521371,53797,53444,54945,52265,52138,54602,44305,99255825,515291971,2053531323,2467183060,1952166581,490044724,8883,43008,109752,101288,78961,23604,3368197028,3435174798,172004,183729,130648629,918671523,1157679862,1767413974,1557595047,1271362788,19334,97959,65144,66441,71705,35156,5283149351,2294324133,266589,98907
11110550,부암동,20223,2022,3,2022Q3,⑤ 성숙·정체,기존 강세,1390571408,2307914953,64365298,1235402501,2692282567,92796,64130,1376,104606,30110,7690536727,293018,1024663539,884333889,1097455858,1161646629,1386168123,1301617819,834650870,33887,38034,43044,42357,46892,48295,40509,110420260,623136015,2208878748,2228656673,2187191968,332253063,8227,34350,81786,78389,68705,21561,3214745168,3440369623,139064,142266,78840370,819092371,1086641206,1778444570,1641408374,1250687909,9282,62359,56616,57822,62581,32673,5554268038,2136268689,204214,88804
11110550,부암동,20224,2022,4,2022Q4,⑤ 성숙·정체,기존 강세,1369871488,2596167156,80948792,1249937545,3018273586,108140,75574,2231,132884,30083,8315198567,348912,1030192660,1277595226,1272479696,997320050,1211513942,1633270242,892826751,47076,53724,54862,50297,52288,52741,37924,79368958,632001849,2318965973,2825879300,2061357647,397624840,8327,44530,107661,95725,72520,20149,3666738653,3735400329,160844,176071,96790098,1002413320,1367157350,1892417263,1773925928,1269586616,16216,98498,56968,63918,71305,30028,5789101574,2526096993,258247,90665
11110550,부암동,20231,2023,1,2023Q1,⑤ 성숙·정체,기존 강세,945300268,1734188907,74824308,930573042,2772140145,71192,50978,2353,115802,22809,6457026670,263134,855694768,997567311,945972861,1050268571,1081534567,932768986,593219606,38738,40009,42047,40386,42010,32966,26978,74266072,527044071,1655786698,2035653295,1884375264,279901270,6829,34683,82342,68309,54174,16797,2981555237,2601774468,124884,126640,58913653,597584226,866248290,1522220583,1462507046,1075855920,11481,68325,43892,45917,53766,28149,4931038078,1525988592,203190,59944
11110550,부암동,20232,2023,2,2023Q2,⑤ 성숙·정체,기존 강세,1399929285,2528600402,86994616,1477141058,2674042667,113073,77814,3262,167867,24510,8166708028,386526,1251110293,1131722088,1087694468,1111355077,1427796218,1282511606,874518278,60954,61895,63735,57909,57320,46014,38699,103392481,750197847,2477146565,2352159572,2082387626,401423937,9171,50158,122737,101081,82899,20480,3539896180,3575029404,174440,201556,110921167,1008124903,1119298669,1746416334,1859379354,1270785154,22276,119121,56664,64437,76262,37235,6009678144,2157029884,301813,84713
