도착_행정동코드,연도,분기,연도분기,연령대,HE_이동인구,WE_이동인구,EE_이동인구,합계_이동인구
1120070,2022,3,2022Q3,40,58157.04,9147.79,34862.39,102167.22
1120070,2022,3,2022Q3,50,58888.2,11121.78,32722.71,102732.69
1120070,2022,3,2022Q3,60,60605.479999999996,9170.83,29924.86,99701.17
1120070,2022,3,2022Q3,70,42917.57,4134.49,16145.6,63197.659999999996
1120070,2022,3,2022Q3,80,22747.9,1465.59,8984.58,33198.07
1120070,2022,4,2022Q4,0,28862.8,1447.04,17448.33,47758.17
1120070,2022,4,2022Q4,10,26650.55,2946.85,17309.08,46906.479999999996
1120070,2022,4,2022Q4,20,21955.65,1838.65,14977.23,38771.53
1120070,2022,4,2022Q4,30,42125.25,3546.04,23144.53,68815.82
1120070,2022,4,2022Q4,40,61088.05,9294.22,35498.94,105881.21
1120070,2022,4,2022Q4,50,59180.79,11541.05,34566.78,105288.62
1120070,2022,4,2022Q4,60,63089.73,9378.75,31658.2,104126.68000000001
1120070,2022,4,2022Q4,70,46297.52,4060.32,17444.48,67802.31999999999
1120070,2022,4,2022Q4,80,26418.05,1153.53,9390.56,36962.14
1120070,2023,1,2023Q1,0,21481.56,1558.1100000000001,16198.8,39238.47
1120070,2023,1,2023Q1,10,24682.25,2311.14,17668.12,44661.509999999995
1120070,2023,1,2023Q1,20,18746.46,1562.97,12387.44,32696.870000000003
1120070,2023,1,2023Q1,30,35925.3,3410.88,19449.31,58785.490000000005
1120070,2023,1,2023Q1,40,53298.98,8258.48,31467.97,93025.43000000001
1120070,2023,1,2023Q1,50,54027.479999999996,10448.21,30309.87,94785.56
1120070,2023,1,2023Q1,60,58122.12,8380.64,28222.62,94725.38
1120070,2023,1,2023Q1,70,43787.68,3310.83,15928.11,63026.62
1120070,2023,1,2023Q1,80,24181.14,1061.0,8928.11,34170.25
1120070,2023,2,2023Q2,0,29134.22,2205.33,21103.0,52442.55
1120070,2023,2,2023Q2,10,27078.079999999998,3522.83,18371.84,48972.75
1120070,2023,2,2023Q2,20,26767.45,1963.23,19541.739999999998,48272.42
1120070,2023,2,2023Q2,30,48354.44,4263.8,27120.93,79739.17000000001
1120070,2023,2,2023Q2,40,63786.87,9885.77,37526.78,111199.42
1120070,2023,2,2023Q2,50,63934.47,11938.449999999999,36437.38,112310.29999999999
1120070,2023,2,2023Q2,60,68527.01,10251.93,35393.95,114172.89
1120070,2023,2,2023Q2,70,50185.54,4368.74,20229.65,74783.93
1120070,2023,2,2023Q2,80,29422.07,1500.46,11344.08,42266.61
1120070,2023,3,2023Q3,0,26056.0,1545.51,18957.920000000002,46559.43
1120070,2023,3,2023Q3,10,26581.77,3213.22,17470.23,47265.22
1120070,2023,3,2023Q3,20,22604.85,1794.09,14106.48,38505.42
1120070,2023,3,2023Q3,30,42572.0,3701.54,22559.45,68832.99
1120070,2023,3,2023Q3,40,60350.41,9242.3,34357.51,103950.22
1120070,2023,3,2023Q3,50,61772.64,11891.85,34178.92,107843.41
1120070,2023,3,2023Q3,60,67581.07,10305.72,32134.149999999998,110020.94
1120070,2023,3,2023Q3,70,48746.23,5481.77,17731.93,71959.93
1120070,2023,3,2023Q3,80,27064.55,1914.25,10261.64,39240.44
1120070,2023,4,2023Q4,0,22351.78,1519.54,16481.85,40353.17
1120070,2023,4,2023Q4,10,24390.98,3229.69,16947.89,44568.56
1120070,2023,4,2023Q4,20,18249.69,1612.92,12564.85,32427.46
1120070,2023,4,2023Q4,30,36331.71,3608.41,20788.010000000002,60728.13
1120070,2023,4,2023Q4,40,53847.07,8562.28,32376.25,94785.6
1120070,2023,4,2023Q4,50,55334.17,10861.0,33013.51,99208.68
1120070,2023,4,2023Q4,60,60687.91,9477.59,32129.26,102294.76
1120070,2023,4,2023Q4,70,43237.05,4167.88,17065.52,64470.45
1120070,2023,4,2023Q4,80,24892.94,1344.76,9726.15,35963.85
1120070,2024,1,2024Q1,0,21892.81,1173.2,16688.29,39754.3
1120070,2024,1,2024Q1,10,23724.8,2577.82,17067.91,43370.53
1120070,2024,1,2024Q1,20,15760.98,1395.06,11720.33,28876.370000000003
1120070,2024,1,2024Q1,30,32080.27,2842.02,18637.19,53559.479999999996
1120070,2024,1,2024Q1,40,48207.56,7489.27,29448.34,85145.17
1120070,2024,1,2024Q1,50,50757.159999999996,9025.61,29223.04,89005.81
1120070,2024,1,2024Q1,60,52785.659999999996,8075.23,28693.68,89554.57
1120070,2024,1,2024Q1,70,38629.25,3528.08,15294.8,57452.130000000005
1120070,2024,1,2024Q1,80,23798.94,1643.94,8875.05,34317.92999999999
1120070,2024,2,2024Q2,0,30094.34,1944.27,23044.4,55083.01
1120070,2024,2,2024Q2,10,26669.18,3523.49,18943.45,49136.119999999995
1120070,2024,2,2024Q2,20,23810.31,1959.59,16718.59,42488.490000000005
1120070,2024,2,2024Q2,30,45788.1,4331.35,25962.26,76081.70999999999
1120070,2024,2,2024Q2,40,60549.25,8847.22,35669.5,105065.97
1120070,2024,2,2024Q2,50,61467.69,11473.199999999999,35621.38,108562.26999999999
1120070,2024,2,2024Q2,60,66860.7,10279.84,36505.29,113645.82999999999
1120070,2024,2,2024Q2,70,49167.59,5108.45,19594.85,73870.88999999998
1120070,2024,2,2024Q2,80,30933.43,1929.98,12132.6,44996.01
1120070,2024,3,2024Q3,0,24473.89,1253.92,17976.0,43703.81
1120070,2024,3,2024Q3,10,26286.57,2931.95,18221.09,47439.61
1120070,2024,3,2024Q3,20,21099.03,1634.1399999999999,12952.58,35685.75
1120070,2024,3,2024Q3,30,43280.13,4013.0299999999997,21025.12,68318.28
1120070,2024,3,2024Q3,40,57553.03,8549.37,31799.89,97902.29
1120070,2024,3,2024Q3,50,57682.28,11187.33,32330.79,101200.4
1120070,2024,3,2024Q3,60,63518.49,10691.95,32440.17,106650.61
1120070,2024,3,2024Q3,70,48293.78,5626.21,18042.68,71962.67
1120070,2024,3,2024Q3,80,30459.53,2333.48,11616.2,44409.21000000001
1120070,2024,4,2024Q4,0,24369.34,1030.45,18875.86,44275.65
1120070,2024,4,2024Q4,10,26550.57,2788.36,17394.09,46733.020000000004
1120070,2024,4,2024Q4,20,18894.65,1526.36,13450.789999999999,33871.8
1120070,2024,4,2024Q4,30,43740.03,3457.87,23058.45,70256.35
1120070,2024,4,2024Q4,40,57058.13,8517.369999999999,32346.59,97922.09
1120070,2024,4,2024Q4,50,59502.56,10759.76,34347.15,104609.47
1120070,2024,4,2024Q4,60,65156.2,11027.8,35550.95,111734.95
1120070,2024,4,2024Q4,70,50752.19,4889.68,20201.68,75843.55
1120070,2024,4,2024Q4,80,29175.09,1497.28,12089.18,42761.55
1120071,2020,1,2020Q1,0,6960.04,561.39,7636.62,15158.05
1120071,2020,1,2020Q1,10,17289.87,1862.37,14706.82,33859.06
1120071,2020,1,2020Q1,20,18781.42,3019.16,19663.66,41464.24
1120071,2020,1,2020Q1,30,16327.1,3936.71,12745.5,33009.31
1120071,2020,1,2020Q1,40,37686.52,9121.789999999999,26642.22,73450.53
1120071,2020,1,2020Q1,50,44935.409999999996,10981.21,30609.64,86526.26
1120071,2020,1,2020Q1,60,34983.2,7096.41,21754.89,63834.5
1120071,2020,1,2020Q1,70,19615.829999999998,2518.96,10114.88,32249.67
1120071,2020,1,2020Q1,80,9099.02,546.29,5219.0,14864.310000000001
1120071,2020,2,2020Q2,0,7136.94,383.26,7242.75,14762.95
1120071,2020,2,2020Q2,10,14737.87,1353.61,11831.05,27922.53
1120071,2020,2,2020Q2,20,18867.829999999998,2770.62,18685.29,40323.74
1120071,2020,2,2020Q2,30,16608.46,3627.06,13188.94,33424.46
1120071,2020,2,2020Q2,40,36895.98,9147.71,24337.4,70381.09
1120071,2020,2,2020Q2,50,41607.98,10615.84,29039.19,81263.01000000001
1120071,2020,2,2020Q2,60,33776.74,6711.67,21765.69,62254.09999999999
1120071,2020,2,2020Q2,70,19835.42,2648.4700000000003,9439.59,31923.48
1120071,2020,2,2020Q2,80,8833.5,757.37,5319.35,14910.220000000001
1120071,2020,3,2020Q3,0,6616.85,533.1,6200.5,13350.45
1120071,2020,3,2020Q3,10,13602.94,1476.12,11127.96,26207.02
1120071,2020,3,2020Q3,20,17445.97,2651.12,17971.05,38068.14
1120071,2020,3,2020Q3,30,15002.77,3428.94,11653.55,30085.26
1120071,2020,3,2020Q3,40,32396.01,8449.66,21141.84,61987.509999999995
1120071,2020,3,2020Q3,50,38298.43,10284.83,26822.989999999998,75406.25
1120071,2020,3,2020Q3,60,33072.86,6672.13,19430.239999999998,59175.229999999996
1120071,2020,3,2020Q3,70,18328.93,2759.84,8959.62,30048.39
1120071,2020,3,2020Q3,80,8062.41,898.92,4292.2699999999995,13253.599999999999
1120071,2020,4,2020Q4,0,5095.83,301.02,4595.72,9992.57
1120071,2020,4,2020Q4,10,22204.73,1326.68,12444.17,35975.58
1120071,2020,4,2020Q4,20,14811.02,1420.67,13993.56,30225.25
1120071,2020,4,2020Q4,30,10409.13,1764.73,7962.429999999999,20136.289999999997
1120071,2020,4,2020Q4,40,26994.03,5482.59,17911.61,50388.229999999996
1120071,2020,4,2020Q4,50,30258.47,6608.93,21152.62,58020.020000000004
1120071,2020,4,2020Q4,60,21026.5,4078.82,14665.71,39771.03
1120071,2020,4,2020Q4,70,12224.74,1652.15,6668.1,20544.989999999998
1120071,2020,4,2020Q4,80,5823.49,372.63,3688.07,9884.19
1120071,2021,1,2021Q1,0,5508.25,156.06,5117.86,10782.17
1120071,2021,1,2021Q1,10,11422.53,928.3,9924.39,22275.22
1120071,2021,1,2021Q1,20,14042.6,1446.92,13704.34,29193.86
1120071,2021,1,2021Q1,30,9914.09,1836.73,7596.31,19347.13
1120071,2021,1,2021Q1,40,23841.76,5083.83,15810.69,44736.28
1120071,2021,1,2021Q1,50,27399.6,6101.89,19551.77,53053.259999999995
1120071,2021,1,2021Q1,60,21785.79,4089.84,14051.88,39927.51
1120071,2021,1,2021Q1,70,11590.01,1356.84,6440.95,19387.8
1120071,2021,1,2021Q1,80,5915.48,556.63,3534.23,10006.34
1120071,2021,2,2021Q2,0,7217.84,512.43,8469.31,16199.58
1120071,2021,2,2021Q2,10,12324.99,1412.19,11134.98,24872.16
1120071,2021,2,2021Q2,20,16499.28,2078.78,17343.57,35921.63
1120071,2021,2,2021Q2,30,11647.08,2425.13,9490.66,23562.87
1120071,2021,2,2021Q2,40,25697.16,6056.42,18060.09,49813.67
1120071,2021,2,2021Q2,50,28846.38,7226.9,22387.01,58460.28999999999
1120071,2021,2,2021Q2,60,24809.13,5007.53,17610.41,47427.07
1120071,2021,2,2021Q2,70,14001.31,1856.8,7880.1,23738.21
1120071,2021,2,2021Q2,80,7614.18,857.0500000000001,4137.53,12608.759999999998
1120071,2021,3,2021Q3,0,6297.48,248.88,7238.22,13784.58
1120071,2021,3,2021Q3,10,10309.4,1335.06,8842.34,20486.8
1120071,2021,3,2021Q3,20,13207.83,1511.51,13192.4,27911.739999999998
1120071,2021,3,2021Q3,30,10626.36,1923.07,7978.46,20527.89
1120071,2021,3,2021Q3,40,22682.19,5053.2,15530.23,43265.619999999995
1120071,2021,3,2021Q3,50,26840.97,6219.7699999999995,19259.4,52320.14
1120071,2021,3,2021Q3,60,22698.02,4762.74,15964.56,43425.32
1120071,2021,3,2021Q3,70,13000.7,1697.48,6973.26,21671.440000000002
1120071,2021,3,2021Q3,80,6917.1900000000005,972.76,4356.639999999999,12246.59
1120071,2021,4,2021Q4,0,6515.95,376.40999999999997,7008.52,13900.880000000001
1120071,2021,4,2021Q4,10,21842.65,1858.49,15204.61,38905.75
1120071,2021,4,2021Q4,20,15263.78,1961.16,19458.72,36683.66
1120071,2021,4,2021Q4,30,10784.57,2292.62,9650.369999999999,22727.559999999998
1120071,2021,4,2021Q4,40,27913.19,6176.69,19849.02,53938.899999999994
1120071,2021,4,2021Q4,50,31952.399999999998,7593.87,24679.91,64226.17999999999
1120071,2021,4,2021Q4,60,25832.17,5088.45,18798.829999999998,49719.45
1120071,2021,4,2021Q4,70,14887.31,1694.19,8512.87,25094.370000000003
1120071,2021,4,2021Q4,80,8122.85,827.11,4750.39,13700.350000000002
1120071,2022,1,2022Q1,0,6062.7,345.18,6111.9800000000005,12519.86
1120071,2022,1,2022Q1,10,13540.8,1374.67,12199.45,27114.92
1120071,2022,1,2022Q1,20,14064.4,1660.03,14469.789999999999,30194.22
1120071,2022,1,2022Q1,30,10281.84,1497.81,7407.12,19186.77
1120071,2022,1,2022Q1,40,23357.37,4630.21,14918.52,42906.1
1120071,2022,1,2022Q1,50,27981.26,6139.61,19393.239999999998,53514.10999999999
1120071,2022,1,2022Q1,60,24713.17,4641.6,16268.11,45622.88
1120071,2022,1,2022Q1,70,14319.49,1634.98,6664.58,22619.05
1120071,2022,1,2022Q1,80,7638.58,422.68,4757.75,12819.01
1120071,2022,2,2022Q2,0,8851.38,368.22,9235.41,18455.01
1120071,2022,2,2022Q2,10,17914.41,2276.7,16211.49,36402.6
1120071,2022,2,2022Q2,20,21319.4,2765.21,24298.84,48383.45
1120071,2022,2,2022Q2,30,13355.8,2534.5299999999997,11815.91,27706.239999999998
1120071,2022,2,2022Q2,40,28730.54,6550.22,21790.8,57071.56
1120071,2022,2,2022Q2,50,31660.68,8114.72,25724.239999999998,65499.64
1120071,2022,2,2022Q2,60,28762.2,5897.46,22148.66,56808.32000000001
1120071,2022,2,2022Q2,70,17661.79,2439.54,10374.12,30475.450000000004
1120071,2022,2,2022Q2,80,11103.63,826.41,5899.79,17829.829999999998
1120071,2022,3,2022Q3,0,7600.77,630.8199999999999,9803.18,18034.77
1120071,2022,3,2022Q3,10,15432.9,2125.93,14597.02,32155.85
1120071,2022,3,2022Q3,20,21201.69,3170.62,23753.19,48125.5
1120071,2022,3,2022Q3,30,13840.609999999999,2780.0099999999998,11100.22,27720.839999999997
1120071,2022,3,2022Q3,40,29892.79,6499.49,21274.22,57666.5
1120071,2022,3,2022Q3,50,32430.44,8547.76,25337.69,66315.89
1120071,2022,3,2022Q3,60,29231.38,5910.46,20027.48,55169.32000000001
1120071,2022,3,2022Q3,70,17956.84,2433.85,9630.67,30021.36
1120071,2022,3,2022Q3,80,11106.89,882.37,6107.469999999999,18096.73
1120071,2022,4,2022Q4,0,9212.02,691.18,10888.08,20791.28
1120071,2022,4,2022Q4,10,25844.38,2420.37,19149.19,47413.94
1120071,2022,4,2022Q4,20,29397.41,3830.65,29273.04,62501.1
1120071,2022,4,2022Q4,30,16795.05,2873.57,13189.96,32858.58
1120071,2022,4,2022Q4,40,35631.479999999996,7195.99,24339.01,67166.48
1120071,2022,4,2022Q4,50,39670.96,9228.76,28254.579999999998,77154.3
1120071,2022,4,2022Q4,60,32895.22,6576.01,22773.11,62244.340000000004
1120071,2022,4,2022Q4,70,19746.0,2370.8,11405.7,33522.5
1120071,2022,4,2022Q4,80,12364.460000000001,757.79,7494.849999999999,20617.1
1120071,2023,1,2023Q1,0,9984.48,919.16,10065.11,20968.75
1120071,2023,1,2023Q1,10,17839.079999999998,1652.54,16029.57,35521.19
1120071,2023,1,2023Q1,20,22560.31,3756.54,21955.7,48272.55
1120071,2023,1,2023Q1,30,14272.23,2703.19,10810.92,27786.339999999997
1120071,2023,1,2023Q1,40,31995.86,7033.06,21007.51,60036.42999999999
1120071,2023,1,2023Q1,50,36672.96,8223.64,24750.2,69646.8
1120071,2023,1,2023Q1,60,32004.88,5707.78,19942.93,57655.590000000004
1120071,2023,1,2023Q1,70,20330.920000000002,2111.02,9856.48,32298.420000000002
1120071,2023,1,2023Q1,80,13290.91,1145.21,6307.3099999999995,20743.43
1120071,2023,2,2023Q2,0,11644.83,968.96,12899.87,25513.660000000003
1120071,2023,2,2023Q2,10,17901.26,2686.81,17446.29,38034.36
1120071,2023,2,2023Q2,20,29704.66,4965.62,26203.46,60873.74
1120071,2023,2,2023Q2,30,16476.01,2906.04,13469.04,32851.09
1120071,2023,2,2023Q2,40,35634.11,7732.92,24677.47,68044.5
1120071,2023,2,2023Q2,50,37663.57,8843.16,27990.46,74497.19
1120071,2023,2,2023Q2,60,34781.43,6618.73,25398.42,66798.58
1120071,2023,2,2023Q2,70,23337.06,2627.2,13197.02,39161.28
1120071,2023,2,2023Q2,80,17604.31,1075.82,8818.5,27498.63
1120071,2023,3,2023Q3,0,9634.28,746.95,11699.26,22080.49
1120071,2023,3,2023Q3,10,17404.39,2058.24,14947.2,34409.83
1120071,2023,3,2023Q3,20,20756.079999999998,3196.02,19598.94,43551.03999999999
1120071,2023,3,2023Q3,30,15578.17,3223.74,11953.53,30755.440000000002
1120071,2023,3,2023Q3,40,32331.7,7050.55,23404.76,62787.009999999995
1120071,2023,3,2023Q3,50,35027.159999999996,8602.13,25547.48,69176.76999999999
1120071,2023,3,2023Q3,60,33468.03,6370.54,21921.66,61760.229999999996
1120071,2023,3,2023Q3,70,21397.45,2333.07,10997.17,34727.69
1120071,2023,3,2023Q3,80,15831.44,1681.0,8231.199999999999,25743.64
1120071,2023,4,2023Q4,0,9602.42,636.13,10974.91,21213.46
1120071,2023,4,2023Q4,10,29307.48,2434.35,18492.489999999998,50234.31999999999
1120071,2023,4,2023Q4,20,25013.0,4258.38,25034.22,54305.600000000006
1120071,2023,4,2023Q4,30,15588.99,3054.59,12617.99,31261.57
1120071,2023,4,2023Q4,40,35382.21,7489.85,24344.52,67216.58
1120071,2023,4,2023Q4,50,40100.2,8960.17,28782.38,77842.75
1120071,2023,4,2023Q4,60,33712.24,6639.95,24209.13,64561.31999999999
1120071,2023,4,2023Q4,70,23024.61,2731.76,12408.34,38164.71000000001
1120071,2023,4,2023Q4,80,18280.14,1289.96,8431.36,28001.46
1120071,2024,1,2024Q1,0,10263.22,916.61,13154.27,24334.1
1120071,2024,1,2024Q1,10,16515.69,1721.19,15671.869999999999,33908.75
1120071,2024,1,2024Q1,20,18809.61,3013.55,18859.09,40682.25
1120071,2024,1,2024Q1,30,13909.46,2407.98,11426.04,27743.48
1120071,2024,1,2024Q1,40,30168.31,6654.22,21576.96,58399.49
1120071,2024,1,2024Q1,50,35183.54,8042.94,25524.15,68750.63
1120071,2024,1,2024Q1,60,33760.55,5802.21,22202.829999999998,61765.59
1120071,2024,1,2024Q1,70,22629.41,2643.2400000000002,12114.460000000001,37387.11
1120071,2024,1,2024Q1,80,19324.18,1226.1299999999999,8083.8,28634.11
1120071,2024,2,2024Q2,0,11216.52,1326.29,13158.6,25701.410000000003
1120071,2024,2,2024Q2,10,17053.23,2340.29,16534.579999999998,35928.1
1120071,2024,2,2024Q2,20,24519.31,4462.55,23190.71,52172.57
1120071,2024,2,2024Q2,30,16725.43,3007.23,13030.05,32762.71
1120071,2024,2,2024Q2,40,32827.82,7134.7699999999995,22642.67,62605.259999999995
1120071,2024,2,2024Q2,50,35457.9,8788.94,26745.82,70992.66
1120071,2024,2,2024Q2,60,34528.59,6467.91,24677.0,65673.5
1120071,2024,2,2024Q2,70,24855.84,3023.07,13896.23,41775.14
1120071,2024,2,2024Q2,80,19609.52,1270.02,8185.0,29064.54
1120071,2024,3,2024Q3,0,8798.74,488.54,12153.9,21441.18
1120071,2024,3,2024Q3,10,15586.67,2138.55,15025.94,32751.160000000003
1120071,2024,3,2024Q3,20,18373.15,2325.41,17389.49,38088.05
1120071,2024,3,2024Q3,30,14636.07,2597.5099999999998,10961.58,28195.159999999996
1120071,2024,3,2024Q3,40,29509.74,6319.39,20700.08,56529.21000000001
1120071,2024,3,2024Q3,50,33976.22,8174.59,24403.19,66554.0
1120071,2024,3,2024Q3,60,34275.659999999996,6176.93,21837.68,62290.27
1120071,2024,3,2024Q3,70,24802.47,3495.32,13544.36,41842.15
1120071,2024,3,2024Q3,80,18633.0,1295.11,7735.12,27663.23
1120071,2024,4,2024Q4,0,10718.06,632.79,10110.89,21461.739999999998
1120071,2024,4,2024Q4,10,27307.97,2401.15,17533.41,47242.53
1120071,2024,4,2024Q4,20,23118.82,3425.17,20828.65,47372.64
1120071,2024,4,2024Q4,30,16357.42,2950.12,12600.65,31908.190000000002
1120071,2024,4,2024Q4,40,34549.39,6979.95,24001.72,65531.06
1120071,2024,4,2024Q4,50,42245.65,8980.83,29333.25,80559.73000000001
1120071,2024,4,2024Q4,60,36315.39,6923.07,25731.05,68969.51
1120071,2024,4,2024Q4,70,25681.91,3469.91,15034.960000000001,44186.78
1120071,2024,4,2024Q4,80,18653.54,1228.09,8956.109999999999,28837.739999999998
1120072,2020,1,2020Q1,0,5878.24,204.47,6254.97,12337.68
1120072,2020,1,2020Q1,10,25465.63,2895.46,21747.13,50108.22
1120072,2020,1,2020Q1,20,38459.65,8222.54,44353.09,91035.28
1120072,2020,1,2020Q1,30,21585.59,5885.48,21098.97,48570.04
1120072,2020,1,2020Q1,40,29373.47,7661.0,23565.95,60600.42
1120072,2020,1,2020Q1,50,29981.04,7198.0,24789.48,61968.520000000004
1120072,2020,1,2020Q1,60,19755.27,4035.58,16288.17,40079.02
1120072,2020,1,2020Q1,70,11464.25,1279.54,6964.12,19707.91
1120072,2020,1,2020Q1,80,6504.57,781.31,3814.8,11100.68
1120072,2020,2,2020Q2,0,5118.62,128.32999999999998,4735.04,9981.99
1120072,2020,2,2020Q2,10,20001.87,3659.39,16189.58,39850.84
1120072,2020,2,2020Q2,20,35126.82,6352.88,35486.93,76966.63
1120072,2020,2,2020Q2,30,18976.7,4592.71,18125.31,41694.72
1120072,2020,2,2020Q2,40,25757.57,6842.03,20633.13,53232.729999999996
1120072,2020,2,2020Q2,50,27285.16,7155.7699999999995,23091.98,57532.91
1120072,2020,2,2020Q2,60,19591.39,4322.85,15686.69,39600.93
1120072,2020,2,2020Q2,70,11304.19,1647.06,7022.71,19973.96
1120072,2020,2,2020Q2,80,6387.01,938.66,3680.32,11005.99
1120072,2020,3,2020Q3,0,4893.2300000000005,276.69,4372.65,9542.57
1120072,2020,3,2020Q3,10,17936.76,3205.87,13544.71,34687.34
1120072,2020,3,2020Q3,20,32889.27,5598.2,30256.1,68743.56999999999
1120072,2020,3,2020Q3,30,17011.16,3849.38,16067.14,36927.68
1120072,2020,3,2020Q3,40,23939.17,6319.08,18958.08,49216.33
1120072,2020,3,2020Q3,50,26847.03,6795.0599999999995,21395.91,55038.0
1120072,2020,3,2020Q3,60,18511.34,4421.33,14366.3,37298.97
1120072,2020,3,2020Q3,70,10428.32,1395.41,6222.71,18046.44
1120072,2020,3,2020Q3,80,5201.94,762.96,3472.13,9437.029999999999
1120072,2020,4,2020Q4,0,5544.46,220.2,4259.82,10024.48
1120072,2020,4,2020Q4,10,15936.31,2630.74,12283.36,30850.41
1120072,2020,4,2020Q4,20,25728.84,3721.3199999999997,27700.88,57151.04
1120072,2020,4,2020Q4,30,14869.91,2687.88,15418.18,32975.97
1120072,2020,4,2020Q4,40,21192.06,5697.28,17777.94,44667.28
1120072,2020,4,2020Q4,50,24240.91,5230.57,19981.58,49453.06
1120072,2020,4,2020Q4,60,17149.47,3451.25,14545.84,35146.56
1120072,2020,4,2020Q4,70,10492.62,1211.31,5688.8,17392.73
1120072,2020,4,2020Q4,80,5945.54,307.66999999999996,3077.14,9330.35
1120072,2021,1,2021Q1,0,4203.72,228.57999999999998,4817.07,9249.369999999999
1120072,2021,1,2021Q1,10,16682.37,2085.34,12614.12,31381.83
1120072,2021,1,2021Q1,20,23883.94,3632.69,22034.81,49551.44
1120072,2021,1,2021Q1,30,13759.25,2837.79,12603.31,29200.35
1120072,2021,1,2021Q1,40,21235.43,4980.22,17180.23,43395.880000000005
1120072,2021,1,2021Q1,50,23859.65,5550.59,18531.19,47941.43
1120072,2021,1,2021Q1,60,18115.61,3612.7599999999998,13287.43,35015.8
1120072,2021,1,2021Q1,70,11367.93,1250.41,5893.23,18511.57
1120072,2021,1,2021Q1,80,6671.53,530.87,3199.28,10401.68
1120072,2021,2,2021Q2,0,7874.49,420.53999999999996,6042.21,14337.239999999998
1120072,2021,2,2021Q2,10,20307.02,3397.91,14936.74,38641.67
1120072,2021,2,2021Q2,20,31526.6,6959.48,30161.15,68647.23000000001
1120072,2021,2,2021Q2,30,18459.49,4328.95,17056.29,39844.73
1120072,2021,2,2021Q2,40,25724.82,7173.86,20516.36,53415.04
1120072,2021,2,2021Q2,50,28542.26,7059.36,22746.02,58347.64
1120072,2021,2,2021Q2,60,22202.11,4758.56,17107.64,44068.31
1120072,2021,2,2021Q2,70,14604.34,2190.5,7550.29,24345.13
1120072,2021,2,2021Q2,80,9305.57,721.67,4203.7,14230.939999999999
1120072,2021,3,2021Q3,0,4929.21,184.10999999999999,5520.58,10633.9
1120072,2021,3,2021Q3,10,16546.3,2891.5099999999998,12068.54,31506.35
1120072,2021,3,2021Q3,20,27863.53,4876.74,22215.15,54955.42
1120072,2021,3,2021Q3,30,16857.15,3571.72,13082.3,33511.17
1120072,2021,3,2021Q3,40,22439.82,5318.94,17057.85,44816.61
1120072,2021,3,2021Q3,50,24854.13,6429.51,19314.79,50598.43
1120072,2021,3,2021Q3,60,19786.37,4273.62,14758.6,38818.59
1120072,2021,3,2021Q3,70,11592.75,1682.58,6616.2699999999995,19891.6
1120072,2021,3,2021Q3,80,7054.4,882.9,4038.71,11976.009999999998
1120072,2021,4,2021Q4,0,6924.06,376.99,5268.95,12570.0
1120072,2021,4,2021Q4,10,18758.33,3394.19,15527.85,37680.37
1120072,2021,4,2021Q4,20,31360.53,6507.62,35119.51,72987.66
1120072,2021,4,2021Q4,30,18496.91,4297.46,20726.010000000002,43520.380000000005
1120072,2021,4,2021Q4,40,25850.54,6794.68,21757.58,54402.8
1120072,2021,4,2021Q4,50,30332.04,7383.07,24324.17,62039.28
1120072,2021,4,2021Q4,60,22777.079999999998,5009.38,19327.74,47114.2
1120072,2021,4,2021Q4,70,14673.29,1929.84,8732.69,25335.82
1120072,2021,4,2021Q4,80,9460.56,672.99,4829.21,14962.759999999998
1120072,2022,1,2022Q1,0,5947.52,401.25,5012.6,11361.37
1120072,2022,1,2022Q1,10,18473.14,2805.23,14962.44,36240.81
1120072,2022,1,2022Q1,20,28066.02,4890.55,25913.6,58870.17
1120072,2022,1,2022Q1,30,15943.03,3224.02,14066.32,33233.369999999995
1120072,2022,1,2022Q1,40,24225.35,5502.82,17807.48,47535.649999999994
1120072,2022,1,2022Q1,50,29322.6,6328.83,20551.72,56203.15
1120072,2022,1,2022Q1,60,22205.94,4278.67,15620.58,42105.19
1120072,2022,1,2022Q1,70,13360.11,1529.26,7584.12,22473.49
1120072,2022,1,2022Q1,80,9640.23,734.23,4304.64,14679.099999999999
1120072,2022,2,2022Q2,0,10502.68,780.4200000000001,9822.24,21105.34
1120072,2022,2,2022Q2,10,23174.739999999998,5427.76,20718.56,49321.06
1120072,2022,2,2022Q2,20,35669.37,7514.63,43907.35,87091.35
1120072,2022,2,2022Q2,30,22969.8,5171.15,25777.3,53918.25
1120072,2022,2,2022Q2,40,31127.1,8050.37,26028.67,65206.14
1120072,2022,2,2022Q2,50,33790.52,9009.77,28627.8,71428.09
1120072,2022,2,2022Q2,60,27268.2,5791.05,23996.92,57056.17
1120072,2022,2,2022Q2,70,17734.69,2513.73,11476.27,31724.69
1120072,2022,2,2022Q2,80,14096.41,1459.12,6908.42,22463.949999999997
1120072,2022,3,2022Q3,0,9541.41,388.34,10657.64,20587.39
1120072,2022,3,2022Q3,10,22560.96,4934.13,20470.85,47965.94
1120072,2022,3,2022Q3,20,34860.65,6803.92,39849.77,81514.34
1120072,2022,3,2022Q3,30,22892.489999999998,5332.98,24715.72,52941.19
1120072,2022,3,2022Q3,40,31743.42,8207.01,26444.3,66394.73
1120072,2022,3,2022Q3,50,33496.71,8157.01,28282.94,69936.66
1120072,2022,3,2022Q3,60,27191.83,5591.01,22323.17,55106.01
