행정동코드,연도,분기,연도분기,총_유동인구,남성_유동인구,여성_유동인구,10대미만,10대,20대,30대,40대,50대,60대,70이상,2030_유동인구,2030_유동인구_비중
11650581,2024,1,2024Q1,101248856.5877,44669027.5615,56579829.007699996,9536119.9662,11588517.6427,12068450.4696,15170542.4787,19788719.389200002,14694925.4328,9119566.1194,9282015.0706,27238992.9483,0.26903
11650581,2024,2,2024Q2,101019647.4868,44357930.1893,56661717.3224,9568980.0348,11305426.706500001,12147234.8916,15078280.6776,20034299.567199998,14630088.638099998,8982008.0871,9273328.9088,27225515.5692,0.269507
11650581,2024,3,2024Q3,101016414.713,44150080.817499995,56866333.9175,9320578.7688,11340722.6549,12662398.8476,14904148.0056,19853407.8124,14650155.3075,9034162.3957,9250840.942499999,27566546.8532,0.272892
11650581,2024,4,2024Q4,101743532.5536,44546063.3457,57197469.246,9452839.1833,11478999.9243,12440064.6512,15231791.4888,20244118.3285,14919314.8544,8916645.5635,9059758.5977,27671856.14,0.271977
11650590,2020,1,2020Q1,53833288.7122,24713718.822899997,29119569.9354,3609548.1909999996,6757030.864399999,6045514.5938,7036699.6767,9903148.3807,7668393.5759,5758206.635,7054746.8408,13082214.2705,0.243013
11650590,2020,2,2020Q2,53041124.7214,24161283.469,28879841.170199998,3487536.7124,6603458.8277,6091172.5564,7158796.032199999,9808955.492800001,7627864.7978,5581824.1959,6681516.024,13249968.588599999,0.249806
11650590,2020,3,2020Q3,54339877.2185,24912469.625,29427407.6067,3602746.9078,6782486.4033,6243825.4112,7322794.7445,10102682.4566,7912130.322699999,5702586.3593,6670624.6263,13566620.1557,0.249662
11650590,2020,4,2020Q4,51314124.510800004,23484845.5501,27829278.9461,3477668.6408,6531626.6423,5669991.017,6918973.1274,9844783.2555,7407062.3813000005,5340572.6323,6123446.7996,12588964.1444,0.245331
11650590,2021,1,2021Q1,49810646.000199996,22607315.3907,27203330.7258,3360131.6209,6374830.370999999,5442191.9152,6570178.4908,9669347.1877,7323851.1438,5183411.9084,5886703.4787,12012370.406,0.241161
11650590,2021,2,2021Q2,49811411.109,22593724.673,27217686.434,3348467.7325999998,6281880.040899999,5425712.741,6636374.7638,9740754.066300001,7512447.8562,5126148.943299999,5739624.9629,12062087.5048,0.242155
11650590,2021,3,2021Q3,46050263.770899996,20926353.6748,25123910.0634,3237276.4395999997,5952291.8956,4995204.1131,5946291.0331,9109888.6518,6964142.4553,4660113.9009,5185055.2488,10941495.1462,0.237599
11650590,2021,4,2021Q4,44918470.0358,20374630.8274,24543839.1406,3428501.7611,5974259.2421,4732812.5969,5635387.8412,8993542.0205,6706978.1800999995,4434016.3006,5012972.0254999995,10368200.438099999,0.230823
11650590,2022,1,2022Q1,42974944.9468,19447421.3488,23527523.6041,3319777.5989,5725096.2247,4526954.2387,5489555.8941,8537035.9377,6437369.8718,4244372.3553,4694782.8317,10016510.1328,0.233078
11650590,2022,2,2022Q2,41277234.0718,18779913.2365,22497320.7922,3085202.4817999997,5409625.6875,4419089.8728,5372285.9985,8261640.1087,6135522.181700001,4037303.6339,4556564.0638,9791375.8713,0.23721
11650590,2022,3,2022Q3,39671080.2185,18020466.9685,21650613.2003,2940559.1041,5263498.2107,4308869.3549,5066068.3976,7829252.9052,6001447.8258,3868750.908,4392633.4625,9374937.7525,0.236317
11650590,2022,4,2022Q4,38917235.5586,17597333.8191,21319901.7706,2926181.571,5206038.6068,4058681.2619000003,4918884.2798,7747816.2798,5970410.6442,3817604.3998,4271618.5464,8977565.5417,0.230684
11650590,2023,1,2023Q1,37809679.2167,17206695.7354,20602983.447300002,2734222.3272,5027507.1001,4074328.221,4728692.5567,7427158.9354,5910352.4493,3682183.3008000003,4225234.2922,8803020.7777,0.232825
11650590,2023,2,2023Q2,37166942.203099996,16976702.9081,20190239.2391,2736830.1609,4877032.3279,3896649.5979,4678089.2813,7374073.720899999,5844561.2693,3580851.3794,4178854.4096,8574738.8792,0.230709
11650590,2023,3,2023Q3,36952750.8811,16887906.677,20064844.141599998,2657143.1102,5013540.8035,3932758.4456,4694573.6156,7308549.4659,5737462.3672,3540452.9664000003,4068270.0442,8627332.0612,0.233469
11650590,2023,4,2023Q4,36469726.2113,16621913.2838,19847812.8851,2689137.2602,4942769.0967,3719835.7176,4579332.5076,7325066.5342999995,5629615.8730999995,3538236.8342,4045732.3452000003,8299168.2252,0.227563
11650590,2024,1,2024Q1,36362471.0917,16647633.546500001,19714837.563500002,2502316.0049,4816379.4954,3794377.7808,4589646.9086,7320503.7676,5674993.0575,3617608.251,4046645.8442,8384024.6894,0.230568
11650590,2024,2,2024Q2,36980579.2921,16757936.8332,20222642.4961,2585057.2777,4939877.6819,3766734.1281000003,4700895.9709,7479529.4067,5804639.5402,3649119.3890000004,4054725.9348,8467630.099,0.228975
11650590,2024,3,2024Q3,38633284.4315,17595576.421499997,21037707.9731,2786654.3399,5156424.2771000005,3975417.1199000003,4865785.4875,7727989.575100001,6046531.0863,3844999.9758,4229482.533,8841202.6074,0.228849
11650590,2024,4,2024Q4,39375998.5652,17979331.329800002,21396667.2223,2950808.0872,5324292.3036,3882010.5533000003,5000812.5939,7856852.288899999,6189845.3904,3906783.187,4264594.1478,8882823.1472,0.22559
11650600,2020,1,2020Q1,43730417.3221,20344490.4345,23385926.8573,2862809.6001,3887354.1739999996,6424466.4362,7775808.6562,7118822.2161,5836131.8027,5090459.2206,4734565.1859,14200275.0924,0.324723
11650600,2020,2,2020Q2,43085833.5667,20024487.122,23061346.4218,2856878.6305,3861287.5736,6414638.148499999,7705567.0522,7089884.384199999,5780912.7584,4898547.630799999,4478117.3656,14120205.2007,0.327723
11650600,2020,3,2020Q3,42971325.2293,19990878.3866,22980446.8293,2745468.4214,3713058.6898,6389813.8524,7803082.8684,7147597.431599999,5819523.1574,4922613.3981,4430167.3968,14192896.720800001,0.330288
11650600,2020,4,2020Q4,42781110.2906,19899932.1644,22881178.1144,2792164.6492,3799148.7986,6399546.3072,7723043.9496,7112256.1366,5732657.3006,4888748.9092,4333544.2277999995,14122590.2568,0.330113
11650600,2021,1,2021Q1,42051184.1489,19602873.2049,22448310.9407,2984435.546,3756424.0634,6146104.0103,7538530.483,7035504.8664,5562008.7355,4802446.5317,4225729.9092999995,13684634.4933,0.325428
11650600,2021,2,2021Q2,45328215.8511,21046192.9512,24282022.844299998,3270342.0044,4129918.3334,6812555.9597,8023985.3889,7608474.810699999,6034061.833699999,5035784.0901,4413093.3746,14836541.3486,0.327314
11650600,2021,3,2021Q3,47616461.4464,21914633.7235,25701827.6658,3504029.425,4215407.4379,6940646.3732,8418732.987300001,8069759.8243,6463469.356699999,5165682.9677,4838733.017200001,15359379.3605,0.322564
11650600,2021,4,2021Q4,49022814.3971,22783184.0746,26239630.345,3690354.1805,4518814.3514,7228612.5079,8531183.5373,8266211.3438,6589273.6032,5265557.1475,4932807.748,15759796.0452,0.321479
11650600,2022,1,2022Q1,47529305.215900004,22130917.1874,25398388.019500002,3648595.5883,4389095.0675,6792904.2488,8417588.7958,8031295.2682,6416820.8604,5065671.1766,4767334.2013,15210493.0446,0.320023
11650600,2022,2,2022Q2,46758439.501,21699816.9706,25058622.4973,3309686.0154,4607391.6534,7024016.1731,8219385.258099999,7885967.7083,6224333.2463,4799856.0209,4687803.3924,15243401.4312,0.326003
11650600,2022,3,2022Q3,44370262.827,20550446.1534,23819816.6663,3376393.4590999996,4111028.6148,6625216.4519,7783592.5397,7558708.8913,5937139.3744,4504422.9511,4473760.5374,14408808.9916,0.32474
11650600,2022,4,2022Q4,44884369.087,20742195.5909,24142173.4633,3482529.2954,4385190.7024,6805500.6676,7811321.2992,7510741.468599999,5968200.9103,4467326.1417,4453558.569,14616821.9668,0.325655
11650600,2023,1,2023Q1,43395680.2195,20065572.4192,23330107.7985,3333512.0407,4222279.944,6282485.7276,7714954.6482,7389666.3036,5768107.9237,4312785.1364,4371888.4935,13997440.375799999,0.322554
11650600,2023,2,2023Q2,43539979.6945,20019618.487999998,23520361.1849,3226976.8501,4454282.851,6428178.415100001,7712443.737600001,7423401.4372000005,5761147.6106,4166691.8655000003,4366856.9058,14140622.152700001,0.324773
11650600,2023,3,2023Q3,43220377.7997,19885652.485299997,23334725.3852,3233665.5684,4138942.9077,6297723.8876,7673745.2746,7432000.1603,5857216.2129,4152504.1529,4434579.7061,13971469.1622,0.323261
11650600,2023,4,2023Q4,43373009.8804,19970299.8917,23402710.045,3263922.7483,4412136.7315,6352965.0973,7565565.083,7512132.836300001,5867906.2276,4000021.864,4398359.3487,13918530.1803,0.320903
11650600,2024,1,2024Q1,39706078.5757,18302304.9262,21403773.6131,2991252.2654999997,3922467.2561,5614967.7611,7072396.639699999,6961662.7053,5412114.0583,3603360.3877999997,4127857.4655,12687364.400799999,0.319532
11650600,2024,2,2024Q2,41525002.629700005,19280780.8856,22244221.792099997,3010085.3323999997,4465774.9788999995,6090568.7676,7312660.5505,7276022.243000001,5627840.3942,3565253.4769,4176796.9342,13403229.3181,0.322775
11650600,2024,3,2024Q3,41737587.8521,19648726.2373,22088861.665799998,3180302.2892,4055139.1614,6014348.624,7317481.439,7456039.4202,5858156.193299999,3640921.1601,4215199.615900001,13331830.063000001,0.31942
11650600,2024,4,2024Q4,43613828.725700006,20338870.9744,23274957.7442,3330613.7099,4531769.0278,6418457.7456,7584597.7707,7652410.0775,6069606.9007,3710751.9953,4315621.4911,14003055.5163,0.321069
11650610,2020,1,2020Q1,54868404.21879999,25684552.2311,29183851.965099998,3224072.1506,4291897.6363,8865182.0786,9022614.1378,8200584.4395,7922550.5636,6808540.9712000005,6532962.2186,17887796.2164,0.326013
11650610,2020,2,2020Q2,53467315.942499995,25022329.3294,28444986.6336,3297713.6626,4327956.603,8604837.2305,8733749.4559,8167215.8728,7632903.1793,6513197.597999999,6189742.3609,17338586.6864,0.324284
11650610,2020,3,2020Q3,54179675.4892,25168877.3161,29010798.1656,3385215.0113000004,4412507.1065,8550675.9647,9010239.9632,8314886.4946,7743700.364399999,6533832.4893,6228618.0877,17560915.9279,0.324124
11650610,2020,4,2020Q4,52416523.434499994,24316974.956100002,28099548.4845,3280761.0321000004,4214407.9227,8031682.1596,8794123.4892,8139480.804099999,7546716.4698,6333592.1132,6075759.449899999,16825805.6488,0.321002
11650610,2021,1,2021Q1,49266040.3601,22920470.7193,26345569.5812,3010910.6568,4002736.5184,7492980.3259,8216556.5448,7651951.2763,7125386.4032,5983933.4683,5781585.1068,15709536.8707,0.318872
11650610,2021,2,2021Q2,47384332.6451,22172658.740199998,25211673.9087,2833295.4941,3809671.6964999996,7320653.9647,8030919.7531,7397432.1099,6886293.6022,5656885.8001,5449180.2283,15351573.7178,0.32398
11650610,2021,3,2021Q3,44918096.6235,20989230.069199998,23928866.6431,2719931.5541000003,3743796.0655,6866477.702,7573074.6377,7063896.202099999,6466349.0892,5308661.9085,5175909.5532,14439552.339699998,0.321464
11650610,2021,4,2021Q4,44950446.4723,21216115.566299997,23734330.983,2725844.6167,3701981.8682,6939810.919,7578382.223999999,7161334.732,6556460.180199999,5183701.7571,5102930.2521,14518193.143,0.322982
11650610,2022,1,2022Q1,43471641.7106,20401951.2671,23069690.489,2741374.4937,3645257.1715,6493941.4164,7308606.9479,6981407.596,6295566.2535,5035322.4962,4970165.3809,13802548.364300001,0.317507
11650610,2022,2,2022Q2,45208716.4068,21282337.4324,23926378.9723,2770727.2942,3743501.0226,6840800.4648,7827589.389,7217659.539899999,6545131.7671,5175232.4582,5088074.4689,14668389.8538,0.324459
11650610,2022,3,2022Q3,44934939.2892,21193182.5748,23741756.752899997,2790253.1729,3680555.9962,6833977.8935,7645496.504799999,7312082.49,6512743.0781,5068383.3002,5091446.892,14479474.3983,0.322232
11650610,2022,4,2022Q4,46678920.4463,21973798.2731,24705122.1978,2956954.9951,3759006.0218,6921774.171,7902827.912799999,7728850.2349,6805380.5468,5325844.9464,5278281.6421,14824602.0838,0.317587
11650610,2023,1,2023Q1,45756602.4008,21336457.6087,24420144.7457,2839768.9387,3563786.3777,6798319.9764,7737619.788899999,7622957.1313000005,6809731.2714,5221175.3891,5163243.4809,14535939.765299998,0.31768
11650610,2023,2,2023Q2,45233446.4476,20992077.46,24241368.967299998,2842213.4823,3495928.4717,6701967.3072999995,7705598.0339,7544674.6393,6812344.347099999,5064987.8267,5065732.319,14407565.3412,0.318516
11650610,2023,3,2023Q3,45478539.8685,21101924.8551,24376615.1487,2870658.8056,3579289.9144,6833928.5787,7744475.599400001,7618982.0101,6817332.2143,4945302.208699999,5068570.6726,14578404.178100001,0.320556
11650610,2023,4,2023Q4,44571790.2013,20841569.9238,23730220.3208,2886578.9949,3446520.1568,6620138.525,7639513.0491,7391969.9157,6710100.3166,4922283.0064,4954686.2801,14259651.5741,0.319925
11650610,2024,1,2024Q1,44552066.6483,20836188.7453,23715877.866499998,2801413.3526,3472480.2278,6599112.3864,7655608.9612,7341173.7042,6782833.368899999,4943588.315099999,4955856.2956,14254721.3476,0.319956
11650610,2024,2,2024Q2,41883688.1984,19773058.672,22110629.4647,2629075.9074999997,3269176.1052,6310781.042099999,7243627.7384,6927267.8587,6399028.562000001,4597863.909,4506867.0138,13554408.780499998,0.32362
11650610,2024,3,2024Q3,40546287.9328,19166282.5541,21380005.344,2506514.6725000003,3183034.8538,6130139.2974,6880217.6197999995,6775251.926,6225924.265699999,4531246.881899999,4313958.381,13010356.9172,0.320877
11650610,2024,4,2024Q4,41445764.3817,19773942.9847,21671821.4637,2573608.5472999997,3254963.7786,6133168.3099,7028522.2983,6839057.056500001,6420800.3674,4679980.2404,4515663.85,13161690.608199999,0.317564
11650620,2020,1,2020Q1,45319336.795099996,20807505.1908,24511831.6624,2685915.3453,4309468.1542,5715728.0535,6848038.1866999995,7174231.1226,7074084.381999999,6097434.1186,5414437.4903,12563766.2402,0.277227
11650620,2020,2,2020Q2,45836089.0632,21128761.3041,24707327.7183,2730200.1881999997,4598308.3664,5766567.1047,6959846.0115,7383329.9350000005,7199092.196,6006121.1046,5192624.116,12726413.1162,0.277651
11650620,2020,3,2020Q3,46879716.3449,21578657.2705,25301059.0674,2865638.916,4730160.2583,5850349.7016,7188092.676200001,7661498.703199999,7265412.2048,6109196.5063,5209367.3715,13038442.3778,0.278125
11650620,2020,4,2020Q4,48812712.6742,22481444.6139,26331268.058399998,2987922.3723999998,4887002.5978999995,6163764.8856999995,7581971.451099999,7976494.3643,7543455.1423,6238558.983999999,5433542.8746,13745736.336799998,0.281602
11650620,2021,1,2021Q1,49206836.4295,22803576.3391,26403260.029600002,3067683.5767,4826231.575,6071258.6411,7729516.1164,8066139.455399999,7703971.5448,6263636.989800001,5478398.4695,13800774.7575,0.280465
11650620,2021,2,2021Q2,49079838.9858,22735110.4997,26344728.504699998,3169917.0551,5312673.6216,6052005.4915,7700421.945499999,7926011.5058,7679743.6258,5931095.6453,5307970.1138,13752427.436999999,0.280205
11650620,2021,3,2021Q3,41225220.4039,19191653.514399998,22033566.9329,2605032.4787999997,4247610.0883,5017362.1668,6257615.6349,6689432.8662,6664184.6934,5106354.0462,4637628.4727,11274977.8017,0.273497
11650620,2021,4,2021Q4,40670905.8998,19074052.4728,21596853.4124,2625792.71,4422509.1733,5073246.072799999,6074678.2879,6627208.928400001,6491663.5054,4934607.9733,4421199.2341,11147924.3607,0.274101
11650620,2022,1,2022Q1,38400228.5849,18164005.4661,20236223.1161,2414455.3958,4006553.4302,4831013.733,5731229.3616,6410989.3754,6148519.2477,4653542.2533,4203925.7852,10562243.0946,0.275057
11650620,2022,2,2022Q2,38432280.0116,18031193.0052,20401087.019,2651603.7783,4712730.431,4831537.6559,5466330.6617,6251977.3922,5945017.7574000005,4482849.9524,4090232.3953,10297868.3176,0.267948
11650620,2022,3,2022Q3,38648163.7096,18327356.873,20320806.7948,2636090.6984,4436007.6908,4919469.6229,5498663.5231,6253886.4094,6090060.1449,4577763.5772,4236222.0011,10418133.146,0.269563
11650620,2022,4,2022Q4,38896695.9458,18207412.3658,20689283.5753,2734286.7082,4584972.2530000005,4904759.9716,5472724.5871,6196694.0391,6152633.3396,4504101.0587,4346523.9838,10377484.558699999,0.266796
11650620,2023,1,2023Q1,38316534.285799995,18017297.7044,20299236.6078,2640561.8175999997,4153224.1099,4855283.5835,5462803.0844,6162668.9314,6113155.6082999995,4444710.6208,4484126.5563,10318086.6679,0.269285
11650620,2023,2,2023Q2,39345474.020899996,18450419.526,20895054.5514,2689395.0522,4620068.7625,5051634.9051,5589448.1348,6270505.4535,6183568.6413,4469137.0717,4471716.0563,10641083.039900001,0.270453
11650620,2023,3,2023Q3,40189673.5571,18846505.0688,21343168.4603,2608064.9492,4287105.9739,5256965.956900001,5784435.4074,6585600.8566,6418594.37,4504277.7522,4744628.2629,11041401.364300001,0.274732
11650620,2023,4,2023Q4,42312177.8506,19731188.2861,22580989.6514,2725786.1282,4668137.1434,5535904.2996,5950416.0861,6990083.0518,6788006.9344999995,4712640.200999999,4941204.0929000005,11486320.385699999,0.271466
11650620,2024,1,2024Q1,44085533.2795,20585344.8933,23500188.3449,2786806.083,4534863.1478,5718279.1712,6334017.8938,7351083.192299999,7123017.7789,4923816.202,5313649.7692,12052297.065,0.273384
11650620,2024,2,2024Q2,45208868.6166,21060121.6628,24148746.9641,2858419.3547,5291095.9319,5879617.4240999995,6481113.1555,7640411.7784,7204747.797499999,4774821.8961,5078641.288699999,12360730.579599999,0.273414
11650620,2024,3,2024Q3,45961668.0353,21463322.087899998,24498345.9618,2930917.5504,5011365.382,5962243.6676,6680435.5995000005,7951955.9185,7250343.067600001,4906087.9184,5268318.9457,12642679.2671,0.27507
11650620,2024,4,2024Q4,47592315.6047,22205476.9313,25386838.606799997,3004504.3817,5275232.1099,6270871.948799999,6966197.2724,8330445.3894,7378604.083799999,5004011.978399999,5362448.3737,13237069.2212,0.278135
11650621,2020,1,2020Q1,56966384.2365,25629997.6281,31336386.541,3513479.8207,6005921.988,7380983.727299999,8821567.7947,9608416.5012,8287009.4852,6238683.5679,7110321.2841,16202551.522,0.284423
11650621,2020,2,2020Q2,56656823.7929,25318653.3465,31338170.3962,3588726.8986,6032770.0392,7511715.055399999,8818908.9133,9774122.404,8242207.4019,6019238.3037,6669134.726600001,16330623.9687,0.288238
11650621,2020,3,2020Q3,55797447.3194,24902997.0238,30894450.2565,3550293.8282,5949921.6382,7298376.0287999995,8770548.9574,9613216.514,8237255.483999999,5906447.2964,6471387.533299999,16068924.9862,0.287987
11650621,2020,4,2020Q4,57562668.8127,25854710.4544,31707958.2844,3675255.8213,6129000.1502,7372789.667099999,9045250.3287,10152986.2513,8550024.496199999,6108732.3701,6528629.6539,16418039.9958,0.28522
11650621,2021,1,2021Q1,55728883.059599996,25208987.6396,30519895.306900002,3532567.4515,5814000.4553,7131518.861400001,8750395.3726,9934217.4546,8370613.8219,5866538.2506,6329031.2786,15881914.234000001,0.284985
11650621,2021,2,2021Q2,55119988.9449,24820998.5462,30298990.410499997,3609458.7648,5879527.487,7154747.7191,8505860.7214,9909966.368,8278728.2605,5657041.1519,6124658.484,15660608.4405,0.284118
11650621,2021,3,2021Q3,55897875.9465,25333851.779999997,30564024.1234,3749923.8630999997,6139474.0783,7089036.554500001,8518109.1096,10140635.959,8443731.4389,5757660.6072,6059304.2928,15607145.6641,0.279208
11650621,2021,4,2021Q4,58150422.7246,26196509.2718,31953913.555,4078483.4,6477042.5024999995,7234664.2765,8827047.9487,10575044.909,8704425.670500001,5983847.4394,6269866.6802,16061712.2252,0.27621
11650621,2022,1,2022Q1,58296427.5339,26232099.7607,32064327.7294,4117578.4632,6562860.2443,7198360.453299999,8860451.9671,10528148.5947,8740170.305499999,6021645.1786,6267212.2834,16058812.4204,0.275468
11650621,2022,2,2022Q2,60533657.9726,27100163.66,33433494.332900003,4245795.6475,6711628.4132,7609115.4192,9235961.1422,10893181.919300001,9058101.8455,6247756.8734,6532116.7326,16845076.5614,0.278276
11650621,2022,3,2022Q3,59891857.177300006,26909600.676799998,32982256.4525,4107355.7804,6526764.0218,7547157.2297,9200318.8669,10745799.922600001,9017848.4555,6247534.3337,6499078.5187,16747476.0966,0.279629
11650621,2022,4,2022Q4,59476598.1788,26727863.6117,32748734.638000004,4118989.3373,6514406.8805,7278313.010299999,9097400.951299999,10829500.9061,9012328.9637,6176498.443,6449159.7575,16375713.961599998,0.27533
11650621,2023,1,2023Q1,57534648.3653,25888815.9705,31645832.302,4022769.4819,6366397.7316,7075912.9924,8676155.425099999,10488649.0274,8672918.4997,5983605.3992,6248239.7151999995,15752068.417499999,0.273784
11650621,2023,2,2023Q2,58017690.829799995,25890743.793,32126946.996600002,4003670.1173,6430187.2897,7154709.645300001,8933196.9816,10639770.858,8761769.0872,5889202.635,6205184.1755,16087906.6269,0.277293
11650621,2023,3,2023Q3,58154319.8267,26026515.4276,32127804.378,4116006.9008,6577838.5725,7221818.3277,8831381.468899999,10592952.6236,8700241.3133,5854992.6388,6259087.96,16053199.7966,0.276045
11650621,2023,4,2023Q4,59352965.3252,26527251.538900003,32825713.814000003,4212201.5276,6664047.580700001,7364702.9854999995,9193922.9198,10927997.7817,8814704.742,5980695.9708,6194691.8448,16558625.905299999,0.278986
11650621,2024,1,2024Q1,58072659.9718,26279291.8001,31793368.1369,4244553.9107,6418188.0556,7278530.2128,8939093.9607,10629273.9756,8588416.2622,5879688.2297,6094915.329700001,16217624.1735,0.279264
11650621,2024,2,2024Q2,57284500.5525,25754528.1841,31529972.3548,3983377.0121999998,6242528.5733,7246799.6729,8905336.7213,10628443.7655,8579652.0918,5800540.054,5897822.6479,16152136.3942,0.281963
11650621,2024,3,2024Q3,56864767.3348,25485340.1503,31379427.1087,3950068.1622,6139318.5967,7453975.7796,8765951.4007,10408883.660799999,8589719.385400001,5758667.9322999995,5798182.3412999995,16219927.1803,0.285237
11650621,2024,4,2024Q4,56592670.2199,25153958.9281,31438711.3261,3907558.7196,6067646.9606,7276129.5634,8860603.1926,10439491.6822,8652841.7206,5679054.3491,5709344.0660999995,16136732.756000001,0.285138
11650651,2020,1,2020Q1,110790440.8624,54209063.4462,56581377.502000004,10167647.327399999,8049203.6941,14221495.9195,20335404.6672,20766532.9835,14671256.933699999,12106634.1832,10472265.2396,34556900.5867,0.311912
11650651,2020,2,2020Q2,113592836.5605,56309745.463599995,57283091.0424,10267750.6364,8374598.8268,14809935.502700001,21283205.603299998,21730104.3329,14963813.8603,11985738.941,10177688.8026,36093141.106,0.317741
11650651,2020,3,2020Q3,113345018.7829,55999805.756,57345213.1039,10619017.4263,8297822.3981,14420766.929200001,21145616.0937,21811159.0378,14979237.6169,11900500.935,10170898.4229,35566383.0229,0.313789
11650651,2020,4,2020Q4,111614779.9324,55375937.005,56238842.8898,10884232.1791,8280425.866900001,13599442.6572,20636462.952800002,21628899.2869,14966581.4738,11673531.4565,9945204.0216,34235905.61,0.306733
11650651,2021,1,2021Q1,109040304.5341,53883384.3106,55156920.1735,10836517.24,8186197.274499999,13147009.3894,20061769.8706,21107520.04,14574077.7451,11412287.4913,9714925.4332,33208779.259999998,0.304555
11650651,2021,2,2021Q2,111450483.10749999,55298971.9688,56151511.1884,11044212.4753,8285403.9814,13755921.495,20752502.9766,21725260.264,14840393.0878,11383140.7334,9663648.1437,34508424.471599996,0.30963
11650651,2021,3,2021Q3,110694360.0724,55105902.8544,55588457.2535,11383403.8835,8612244.3182,13430250.2511,20011508.3158,21358512.7273,14737171.0437,11379258.8421,9782010.7262,33441758.5669,0.302109
11650651,2021,4,2021Q4,115494840.445,57994010.343,57500830.178399995,12057028.7714,8977415.8103,13944839.4513,20963328.236500002,22474382.2408,15372728.917799998,11648898.6455,10056218.4478,34908167.687800005,0.302249
11650651,2022,1,2022Q1,113568656.7968,57153884.4836,56414772.382599995,12258694.1378,9086016.708099999,13576932.193300001,20351825.0183,21735916.428999998,15151326.9542,11379436.2557,10028509.1698,33928757.211600006,0.298751
11650651,2022,2,2022Q2,119223968.3309,60173572.6804,59050395.621700004,13387825.7893,9371497.848499998,14378625.5613,21434353.882600002,22950451.5867,15906520.8284,11426585.5907,10368107.2146,35812979.443900004,0.300384
11650651,2022,3,2022Q3,117932283.8485,59722392.375,58209891.445,13116071.058699999,9235841.0022,14533803.1403,21202144.1449,22671657.406400003,15719669.1798,11135968.0058,10317129.8819,35735947.2852,0.303021
11650651,2022,4,2022Q4,119796318.2028,61015846.1593,58780471.9287,13525846.964699998,9482204.2869,14331825.7421,21540740.0846,23041472.656,16203523.032200001,11151565.0633,10519140.258200001,35872565.8267,0.299446
11650651,2023,1,2023Q1,118048424.4557,60017209.1261,58031215.2888,12811338.2845,9221273.2054,14406645.8381,21493202.0581,22816606.2161,16013675.312199999,10933769.668,10351913.8325,35899847.8962,0.304111
11650651,2023,2,2023Q2,118800560.783,60232047.2279,58568513.4336,12908923.1036,9158118.246,14259305.9383,21830417.5442,23173551.7387,16091150.368900001,10796129.1028,10582964.618999999,36089723.4825,0.303784
11650651,2023,3,2023Q3,118859818.0739,60442930.4287,58416887.5407,12432857.6436,9213005.737,14599479.2953,21732353.956100002,23246597.0669,16142388.552099999,10793761.1993,10699374.5191,36331833.2514,0.30567
11650651,2023,4,2023Q4,116475077.40560001,59073154.7493,57401922.5863,12435454.5405,8980203.4132,13619122.3946,21362943.2868,22982476.4291,16069901.188299999,10583027.916,10441948.167100001,34982065.6814,0.300339
11650651,2024,1,2024Q1,115217930.5827,58269472.0569,56948458.437199995,11688645.4553,8772390.0926,13720414.9495,21200007.0858,22660775.130599998,16149013.0238,10541706.261599999,10484978.4949,34920422.0353,0.303081
11650651,2024,2,2024Q2,116614794.0686,58852036.8227,57762757.2555,12435740.8879,8959248.9347,13477112.364799999,21573978.7846,22925709.9543,16407491.66,10349789.542100001,10485721.9498,35051091.149399996,0.300572
11650651,2024,3,2024Q3,117761917.14899999,59371517.004,58390400.047800004,12031628.8448,9150520.6988,13737241.2566,21821444.4556,22987397.9254,16619293.5923,10450504.5678,10963885.7105,35558685.7122,0.301954
11650651,2024,4,2024Q4,118551927.19139999,60081002.6831,58470924.3273,12509214.6599,9368382.9772,13431186.506000001,21737913.1261,23188357.1615,16700683.2717,10570794.499499999,11045394.8085,35169099.6321,0.296656
11650652,2020,1,2020Q1,86704010.74520001,45902596.4243,40801414.2789,4563661.8738,5039354.6605,12086272.8372,19170380.891599998,17320012.3261,13246986.6546,8842807.865600001,6434533.5938,31256653.7288,0.360498
11650652,2020,2,2020Q2,87535417.1206,46264978.9396,41270438.147,4879052.9204,5194459.4676,11972759.064199999,19381339.1169,17572328.6336,13285460.6787,8908174.2486,6341842.9566,31354098.1811,0.358188
11650652,2020,3,2020Q3,87789206.6804,46441220.7373,41347985.9289,4931517.3955,5202268.3898,11987192.2839,19344157.0779,17478997.5152,13600424.8355,8996084.245000001,6248564.9234,31331349.3618,0.356893
11650652,2020,4,2020Q4,86817811.6845,45876904.5292,40940907.135800004,4979102.4424,5246163.5829,11456462.0273,19087258.3689,17525379.1859,13571047.2567,8968942.1296,5983456.6713,30543720.3962,0.351814
11650652,2021,1,2021Q1,84476743.9093,44381343.6337,40095400.2655,4783059.3973,5071619.7831,11153913.3309,18664613.7486,17129940.5869,13261204.797699999,8669861.5661,5742530.6886,29818527.079499997,0.352979
11650652,2021,2,2021Q2,84142160.10440001,44586513.636999995,39555646.4563,4459674.1709,4712771.0151,11254707.0473,18870143.0363,17193829.2076,13376338.0012,8643971.8212,5630725.7937,30124850.0836,0.358023
11650652,2021,3,2021Q3,80475532.3838,42411975.842199996,38063556.513,4495401.6263999995,4480859.2789,10749518.5009,17568683.2316,16421767.6803,12755305.5688,8371440.1201,5632556.3482,28318201.7325,0.351886
