행정동_코드,행정동,연도,상권티어,2030비중,2030소비_변화,20대_이동비율,20대_이동비율_변화,트렌드_유동인구,트렌드_유동인구_변화율,복합점수_분위,분위변화_현재,업종점수,금요효과,주말비중,야간비중,트렌드매출_비중,상권티어_코드,갭_2030소비,갭_20대이동,갭_평균,분위변화_next,타겟,타겟_레이블
11110640,이화동,2024,① 레전드,0.3970451469900823,-2.8822179162201977,18.013278855731,-0.6906573821588609,4804614.29,8.657160832970924,0.933806146572104,-0.7092198581560405,0.7524535310134735,1.0567785305051445,0.2581631349587963,0.4240244496414967,0.3259420471950563,6,-0.009456264775413725,-0.009635530458359964,-0.009545897616886845,,,
11110650,혜화동,2024,① 레전드,0.4820254943714859,-0.5228214751717586,23.654482253719014,-2.177961526242626,3328063.5,-1.358918871460979,0.9763593380614656,0.0,0.7388517336549345,1.1065221611681753,0.299243823310459,0.5048824033691162,0.3780043899840511,6,-0.004728132387706863,-0.007165025265257197,-0.00594657882648203,,,
11110670,창신1동,2024,⑦ 일반,0.1969277697310815,2.0734215106164298,14.991402599016212,-0.4502395359136937,1777891.95,10.04800935006882,0.1016548463356974,5.437352245862889,0.2126318870704147,1.2253220591139422,0.2457632689461738,0.1972041042565004,0.2766945936079292,0,0.28132387706855794,0.7917100825742551,0.5365169798214066,,,
11110680,창신2동,2024,⑤ 성숙·정체,0.2088843966196036,-1.0789731658758712,14.057541294863421,-0.8951761338541004,284884.10000000003,-12.604765094634462,0.8699763593380615,-1.1820330969267157,0.4802936833304468,1.087341408645591,0.2874254885583646,0.4660030672827571,0.3631657623867403,2,-0.4373522458628842,0.018649233079000127,-0.20935150639194203,,,
11110690,창신3동,2024,① 레전드,0.2545516850213716,-3.4952838888025917,5.052231749600209,1.4215326625976585,142287.02,-2.6857689883163727,0.9314420803782506,0.0,0.7349376844310568,0.9601039273483232,0.2806360476703,0.4572181022643158,0.3490625325878167,6,-0.2671394799054374,-0.4527690945962601,-0.35995428725084877,,,
11110700,숭인1동,2024,⑦ 일반,0.2368101298081495,-0.8733417762205792,6.3974706244773305,0.20475751922214602,615924.36,18.6184552848065,0.5673758865248227,9.692671394799063,0.3805012271028413,1.1653288500967516,0.2568421680923261,0.3456489156386932,0.3125426922633577,0,0.023640661938534202,0.022671506840106215,0.02315608438932021,,,
11110710,숭인2동,2024,② 라이징스타,0.2411842019637895,-3.6125484217988975,7.42502965621691,0.24258144007965754,2389246.08,2.0789987516541597,0.8557919621749409,3.309692671394804,0.5470466669702027,1.2226532498843028,0.2774837938282135,0.3294609240039485,0.3318142765483171,5,-0.24586288416075652,-0.1851758484308651,-0.2155193662958108,,,
11140520,소공동,2024,⑦ 일반,0.2222349465864267,-3.060020663813759,11.615740597065171,-1.163416378407307,5890972.98,4.747961299890724,0.4302600472813239,-5.200945626477532,0.6472219038757249,0.9987635429674656,0.1367127478992374,0.3195261447084354,0.1935169323949692,0,0.07801418439716307,0.40149350722104576,0.23975384580910442,,,
11140540,회현동,2024,⑦ 일반,0.1541284067091981,-0.5711453222090074,8.605761475895646,-1.299744959816648,6532058.569999999,3.1898464843948426,0.1134751773049645,-9.929078014184402,0.4991081957880255,1.036282276532928,0.177549803866077,0.162405053962184,0.2051223418816274,0,0.021276595744680854,0.6234916473395853,0.3223841215421331,,,
11140550,명동,2024,② 라이징스타,0.3368868779935541,-1.59691484255568,14.911300247463377,-2.968891591410568,9899832.58,7.650892213178073,0.7990543735224587,0.47281323877068626,0.6769286470867382,1.0587664195966675,0.1901356346788353,0.3751007094319901,0.2543084326114546,5,0.07092198581560283,0.09194088714104842,0.08143143647832563,,,
11140570,필동,2024,② 라이징스타,0.3330218913993036,-0.3922007452691223,13.381014296401815,-0.8034187242699034,2736112.2399999998,7.595474285854498,0.8392434988179669,4.728132387706852,0.8080438644965694,0.9926657486219896,0.1501645907212405,0.3916799690018539,0.2181709961143762,5,0.028368794326241176,0.032794415873976246,0.03058160510010871,,,
11140580,장충동,2024,⑤ 성숙·정체,0.240066535266382,0.74265758428744,7.434197351414406,-0.4003309353401452,2261576.9,5.190777418808978,0.8959810874704491,2.36406619385342,0.7273607222436534,0.9911629616299016,0.2578596777355973,0.3896764352237806,0.3228597905245185,2,-0.29314420803782504,-0.22299530547992785,-0.25806975675887645,,,
11140590,광희동,2024,⑦ 일반,0.2707403825446098,-0.1336912496095799,17.065837151753037,-0.8518773290018764,4797853.0600000005,0.15464095489565732,0.3262411347517731,8.037825059101658,0.3278298099040466,1.2032411377518557,0.239701007012053,0.286752809180295,0.2904970656885049,0,0.39952718676122934,0.5908204766226345,0.4951738316919319,,,
