행정동,업종,연도,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,주중_매출_건수,주말_매출_건수,연령대_20_매출_금액,연령대_20_매출_건수,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액
독산3동,신발,2022,219189936,8210,148631808,70558128,5347,2863,3646009,139,32645495,31964964,27415729,26835396,29770224,36357597,34200531
독산3동,신발,2023,163817150,6158,109989016,53828134,4065,2093,2363424,93,23219485,26783471,22841648,19218297,17926115,21056035,32772099
독산3동,신발,2024,166305309,5969,114491108,51814201,4115,1854,2383264,61,18870124,20695078,27580910,18949771,28395225,24900050,26914151
독산3동,안경,2020,198755786,1565,127099577,71656209,1016,549,7522742,111,20252545,22618043,19334430,36486987,28407572,23784590,47871619
독산3동,안경,2021,425357474,3544,216286392,209071082,2325,1219,27489456,336,20187738,43723897,65229401,41293590,45851766,127682849,81388233
독산3동,안경,2022,428619485,3814,270962864,157656621,2550,1264,20796869,274,49156980,42308921,51641291,74388949,53466723,75609505,82047116
독산3동,안경,2023,78374545,843,54687168,23687377,628,215,4158523,55,5087332,17768234,8263038,10315297,13253267,4676988,19010389
독산3동,여관,2020,178385966,4746,103537659,74848307,2918,1828,46203005,1163,20582435,15631234,21400283,22228202,23695505,40480043,34368264
독산3동,여관,2021,321416564,8100,190431114,130985450,4936,3164,70737622,1958,31677024,34598613,45079380,34462637,44613460,72991468,57993982
독산3동,여관,2022,498602993,13416,324360610,174242383,8366,5050,136941020,4664,60669406,57425691,65699409,71896610,68669494,92976101,81266282
독산3동,여관,2023,474832141,13288,288821877,186010264,7924,5364,73959429,3210,58579224,40005933,60038908,55397325,74800487,97308953,88701311
독산3동,여관,2024,472977320,11129,318224057,154753263,6852,4277,53074246,2766,66577231,57144033,70682031,77263057,46557705,80339518,74413745
독산3동,예술학원,2020,91298010,496,91298010,0,496,0,6610170,51,31956319,27341691,13457627,11186441,7355932,0,0
독산3동,예술학원,2021,168862831,1236,168862831,0,1236,0,6171428,51,31384148,22578703,35835361,45575842,33488777,0,0
독산3동,예술학원,2022,210768136,1348,208368136,2400000,1331,17,2024984,22,41592737,44681013,41128077,23389237,57577072,0,2400000
독산3동,예술학원,2023,202244454,1206,202244454,0,1206,0,0,0,41296238,57114465,37913459,27557900,38362392,0,0
독산3동,예술학원,2024,450403795,23965,419286171,31117624,19058,4907,2742857,17,153099814,71817669,53198671,69738045,71431972,17164239,13953385
독산3동,운동/경기용품,2021,15404933,552,13340494,2064439,460,92,2187748,20,1539379,1780827,3361575,4689738,1968975,2064439,0
독산3동,운동/경기용품,2022,10614160,392,9225935,1388225,344,48,0,0,1330549,3789180,1585123,1113763,1407320,1388225,0
독산3동,운동/경기용품,2023,9952268,667,8472554,1479714,556,111,0,0,1527447,2108195,1873508,2151948,811456,1479714,0
독산3동,운동/경기용품,2024,5851233,340,5302309,548924,304,36,0,0,978520,1193318,2167861,580748,381862,548924,0
독산3동,육류판매,2020,17477188699,596816,11898630797,5578557902,399099,197717,478319295,21523,2167256659,2059361214,2308871058,2634560896,2728580970,2949339027,2629218875
독산3동,육류판매,2021,28203610634,946411,19220444871,8983165763,624134,322277,778155186,34445,3220566703,3330256602,4077142439,3766826902,4825652225,4766149922,4217015841
독산3동,육류판매,2022,26720700343,903417,18041631040,8679069303,597807,305610,592930299,25495,2987927049,3926016233,3167716147,3666818876,4293152735,4979617059,3699452244
독산3동,육류판매,2023,22914051624,754323,15930709486,6983342138,514759,239564,406250514,17466,2598833026,2957127991,3072950496,3592321906,3709476067,4158560566,2824781572
독산3동,육류판매,2024,20879891952,704490,14387739129,6492152823,478002,226488,256375446,11509,2910186859,2659286466,2565376613,2858746833,3394142358,3686409766,2805743057
독산3동,의료기기,2020,177744514,3043,151107623,26636891,2579,464,675745,34,33084064,25694466,28132452,35622426,28574215,26549159,87732
독산3동,의료기기,2021,197375500,2597,178998072,18377428,2189,408,7748711,48,30935775,20766122,17351980,85595152,24349043,17910691,466737
독산3동,의료기기,2022,202499457,2393,191053657,11445800,2093,300,2841199,65,24902205,17356748,16425466,111529269,20839969,11036386,409414
독산3동,의료기기,2023,164786009,1524,154275656,10510353,1326,198,199923,17,11867715,10809113,9167081,95499589,26932158,10510353,0
독산3동,의료기기,2024,161710285,1986,149139691,12570594,1710,276,1514097,38,16458561,11422370,17237863,89521285,14499612,12570594,0
독산3동,의약품,2020,11305190508,924646,9673823763,1631366745,775450,149196,634308719,87794,2288552428,1901774070,2040167526,1702158682,1741171057,1552343454,79023291
독산3동,의약품,2021,11912598647,928952,10253077817,1659520830,791254,137698,594232747,75689,2429111314,1961122684,1774393701,1992627588,2095822530,1558319393,101201437
독산3동,의약품,2022,13459118638,1045629,11668567821,1790550817,898987,146642,629813964,84614,2647063547,2544536015,2074851501,2087193029,2314923729,1698592572,91958245
독산3동,의약품,2023,12567271930,1097624,10821337788,1745934142,947123,150501,454620661,70332,2499088258,2105040940,2055024720,1981994059,2180189811,1680958332,64975810
독산3동,의약품,2024,12529230332,1074254,10782607360,1746622972,922725,151529,431194557,59376,2481116774,2305085516,1813933171,1898328396,2284143503,1689710673,56912299
독산3동,인테리어,2020,504989052,14710,395448039,109541013,10997,3713,2423324,171,59463333,67222139,98778795,105468871,64514901,67472425,42068588
독산3동,인테리어,2021,814921857,26229,565355228,249566629,18012,8217,43560893,1258,89547930,94786762,120845509,140508505,119666522,131353272,118213357
독산3동,인테리어,2022,800879952,25153,592205574,208674378,18437,6716,12546243,553,103663507,106621031,156677853,114784462,110458721,109415871,99258507
독산3동,인테리어,2023,858399829,27574,604649285,253750544,18521,9053,15365420,548,113503844,129367684,102170145,159848117,99759495,155338831,98411713
독산3동,인테리어,2024,698932102,20787,513375634,185556468,14865,5922,8693037,297,86873614,103903923,115923257,102095059,104579781,106633546,78922922
독산3동,일반교습학원,2020,478164399,1031,478164399,0,1031,0,0,0,91477629,108814504,100788292,99432408,77651566,0,0
독산3동,일반교습학원,2021,1852821816,4042,1830743630,22078186,4008,34,35597145,117,504312874,356538721,369435983,252171183,348284869,22078186,0
독산3동,일반교습학원,2022,1254824586,3064,1192135175,62689411,2912,152,13003254,58,177775498,252487555,279678463,261010899,221182760,62689411,0
독산3동,일반교습학원,2023,1194258943,2588,1160852488,33406455,2510,78,10620305,29,280655543,298788502,264647835,123061271,193699337,33406455,0
독산3동,일반교습학원,2024,851167937,2166,851167937,0,2166,0,0,0,259453076,126505405,158011597,78286082,228911777,0,0
독산3동,일반의류,2020,2832216199,63781,2008647664,823568535,45498,18283,105420507,3078,369244891,371319394,430487936,429606181,407989262,514060783,309507752
독산3동,일반의류,2021,3156035088,75438,2183370946,972664142,53152,22286,83547182,2902,402102754,410276581,505536693,426614613,438840305,572381188,400282954
독산3동,일반의류,2022,3405954729,74743,2389518553,1016436176,53212,21531,50330978,1630,431131550,475217453,478093408,466508418,538567724,604862099,411574077
독산3동,일반의류,2023,3248594533,67507,2256321103,992273430,46060,21447,52462485,1138,395721214,420524096,483782826,440918635,515374332,541067442,451205988
독산3동,일반의류,2024,2469929697,52823,1748796263,721133434,35611,17212,35652026,843,311064855,344999715,351148865,360605049,380977779,380059331,341074103
독산3동,일반의원,2020,7391042073,453851,6161649261,1229392812,382382,71469,430913159,30582,1524534756,1340547972,1066766274,1168528599,1061271660,1081598502,147794310
독산3동,일반의원,2021,7753347265,471939,6350061889,1403285376,398942,72997,373575804,25093,1362467897,1166688050,1275774732,1189290910,1355840300,1253451670,149833706
독산3동,일반의원,2022,8145249615,539845,6753592865,1391656750,458970,80875,401432096,33495,1404384884,1303326448,1300175179,1322672331,1423034023,1300540918,91115832
독산3동,일반의원,2023,10937548210,627118,9172569617,1764978593,539122,87996,459958580,29589,2067416797,1677222413,1701664316,1800718315,1925547776,1715691720,49286873
독산3동,일반의원,2024,11385999599,639544,9559084785,1826914814,548000,91544,489339920,27207,2393253082,1819931995,1664990211,1713865797,1967043700,1670114319,156800495
독산3동,자동차미용,2020,50213054,446,50213054,0,446,0,0,0,8905712,5305530,8526745,15348141,12126926,0,0
독산3동,자동차미용,2021,23289211,205,23289211,0,205,0,0,0,1894832,3410698,3772439,9095195,5116047,0,0
독산3동,자동차수리,2020,5052126381,24070,4249690913,802435468,19744,4326,249774634,1142,822225496,851879160,1002370232,826333358,746882667,725154562,77280906
독산3동,자동차수리,2021,2939642171,17076,2371882678,567759493,12988,4088,101469405,563,414020765,506275558,400170084,600702976,450713295,426272613,141486880
독산3동,자동차수리,2022,3041107675,15266,2510085017,531022658,12346,2920,49052508,369,519044563,468890272,647607436,380523672,494019074,398724088,132298570
독산3동,자동차수리,2023,3292788163,15780,2643054956,649733207,12671,3109,43004000,309,453916519,480502800,596518024,487855159,624262454,467785458,181947749
독산3동,자동차수리,2024,2980136556,14521,2470133333,510003223,12262,2259,86185638,354,519621439,481028417,445165136,498870516,525447825,489814886,20188337
독산3동,제과점,2020,1667105195,162187,1156220050,510885145,114350,47837,227672123,25430,212149453,222619458,209508270,257230664,254712205,279252055,231633090
독산3동,제과점,2021,2130589679,209439,1484389239,646200440,147609,61830,275804790,31196,283310656,295576273,241366368,292309144,371826798,372159064,274041376
독산3동,제과점,2022,2256314831,213520,1524673819,731641012,147766,65754,304926509,32673,288898385,308604531,264227970,309950395,352992538,420772787,310868225
독산3동,제과점,2023,2310231514,211514,1549812341,760419173,145635,65879,274451732,29915,299846312,298611285,276745783,313353578,361255383,425078279,335340894
독산3동,제과점,2024,2362392935,214433,1657112615,705280320,152380,62053,259982417,27602,295517564,349738006,293008294,345011752,373836999,415321535,289958785
독산3동,조명용품,2020,48262423,1785,32302628,15959795,1173,612,5347169,204,12997658,10530913,5719991,0,3054066,15959795,0
독산3동,조명용품,2021,69720352,2322,53242165,16478187,1757,565,3319637,204,12356342,12466932,15321517,4242068,8855306,16478187,0
독산3동,조명용품,2022,68081672,1914,42696755,25384917,1227,687,4034636,153,15315221,13897911,1536301,3286536,8660786,25346533,38384
독산3동,조명용품,2023,122015719,2508,109541141,12474578,2139,369,1378926,102,12079730,10170024,32567474,8810611,45913302,12474578,0
독산3동,조명용품,2024,87321424,3447,74577663,12743761,2827,620,2820439,259,8235655,16455508,18663029,12867957,18355514,12743761,0
독산3동,중식음식점,2020,3010493111,82393,1862958898,1147534213,51884,30509,205484586,6664,361869052,373178819,367247858,385213527,375449642,550027775,597506438
독산3동,중식음식점,2021,6373343332,195392,3827661695,2545681637,123165,72227,405441466,17215,679232596,748495652,774751262,744042591,881139594,1212201180,1333480457
독산3동,중식음식점,2022,8299588275,214433,4780229245,3519359030,134091,80342,397591978,15851,903773536,965511742,942598962,910470590,1057874415,1688191208,1831167822
독산3동,중식음식점,2023,8312111116,210534,4828364609,3483746507,133151,77383,410311493,14808,869114834,951268776,954404775,995746756,1057829468,1651328202,1832418305
독산3동,중식음식점,2024,7319158744,209465,4259323119,3059835625,131747,77718,281291681,10779,727517009,849740495,894297003,812231837,975536775,1363815965,1696019660
독산3동,철물점,2020,347186178,7405,267312221,79873957,5841,1564,3890177,461,43581860,26689153,58628397,115703360,22709451,62252184,17621773
독산3동,철물점,2021,499683074,18917,411121875,88561199,14410,4507,18049375,854,103007878,77144156,79334404,88156877,63478560,48397321,40163878
독산3동,철물점,2022,357653934,14372,289207348,68446586,10956,3416,7441150,671,61831753,60079890,68572506,59643881,39079318,45094502,23352084
독산3동,철물점,2023,365048325,9645,326358422,38689903,7855,1790,7647134,423,71909563,57102299,72842945,65167836,59335779,28652206,10037697
독산3동,철물점,2024,317189857,11065,257067370,60122487,8946,2119,7019216,603,49646885,60090710,38477302,73277300,35575173,44503079,15619408
독산3동,청과상,2020,970667096,58141,676907043,293760053,39837,18304,28066398,2067,130828351,130926961,143737614,133876215,137537902,185390448,108369605
독산3동,청과상,2021,1779761532,107610,1217320404,562441128,73098,34512,41869235,3178,251929715,232417361,234862540,233917599,264193189,318387068,244054060
독산3동,청과상,2022,2066653400,118798,1372133423,694519977,78089,40709,38495836,2490,265611663,270645469,274582213,247641738,313652340,402714037,291805940
독산3동,청과상,2023,2001760189,98143,1360078234,641681955,65376,32767,26558764,1705,263130393,267107034,265725879,271162400,292952528,370705822,270976133
독산3동,청과상,2024,1956814791,72474,1438563468,518251323,51194,21280,17793661,935,273859225,302763410,254054776,264780150,343105907,327011178,191240145
독산3동,치과의원,2020,6334392082,43743,5808837882,525554200,39108,4635,313696448,3744,1351038600,1160078747,1192804879,1146608576,958307080,496258107,29296093
독산3동,치과의원,2021,8646849906,52252,7908120259,738729647,46765,5487,498640400,4937,1444221885,1947290473,1437883293,1566465145,1512259463,653415527,85314120
독산3동,치과의원,2022,7738181845,48764,6772360797,965821048,42645,6119,332918880,3804,1386131745,1412280100,1548210033,1129468355,1296270564,962394708,3426340
독산3동,치과의원,2023,8607609764,44728,7852074402,755535362,40043,4685,464809555,2719,1542537544,1589481860,1509502182,1419906303,1790646513,755535362,0
독산3동,치과의원,2024,7672292218,40904,7032466114,639826104,36647,4257,288024190,2480,1515626894,1630036319,1256085236,1063755926,1566961739,639826104,0
독산3동,치킨전문점,2020,798405512,37888,515375154,283030358,24333,13555,156594698,7620,87243834,93877382,99107850,107001241,128144847,139912327,143118031
독산3동,치킨전문점,2021,1162590725,64309,751906098,410684627,41756,22553,181151551,11413,136930964,137424577,142487097,135788149,199275311,213358407,197326220
독산3동,치킨전문점,2022,971915011,49610,625672892,346242119,32004,17606,115531154,7107,117040457,94141330,124139151,139748977,150602977,180402151,165839968
